CompteurSec,Datation GPS,Pump-Cold W,Dewar-Cover,Tmp Air Ext ,Temp Air Int ,Miroir Siderost,Med Bench, Detect Mount, Upp Tk ,Low Tk, Frame EL, Frame CE, Rot Angle, Longi, Latitude, Altitude, DV Az, DV EL, DV Psi, DV Asc, DV Dec, DV Theta, Estim DV (0=NAC 1=DTU 2=GUI), ConsAz, ConsEl, ConsPsi, ConsAsc, ConsDec, ConsTheta
12080,25/09/23 11:52:02,5.2,16.7,19,21.1,22,30.7,31,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.052,43.8583,-0.0426878,55.8404,-6.70745,-25.3885,0,38.34,43,0,140.222,59.2035,92.9962
12085,25/09/23 11:52:07,5.3,16.8,18.9,21.1,22,30.7,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.052,43.8583,-0.0426878,55.8604,-6.70739,-25.3887,0,38.34,43,0,140.242,59.2035,92.9962
12090,25/09/23 11:52:12,5.3,16.8,18.9,21.1,22,30.7,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.052,43.8583,-0.0426878,55.8804,-6.70739,-25.3887,0,38.34,43,0,140.262,59.2035,92.9962
12095,25/09/23 11:52:17,5.3,16.8,18.9,21.1,22,30.7,31,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.052,43.8583,-0.0426878,55.9044,-6.70735,-25.3888,0,38.34,43,0,140.286,59.2035,92.9962
12100,25/09/23 11:52:22,5.3,16.8,18.9,21.1,22,30.7,31,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.053,43.8583,-0.0426878,55.9242,-6.70724,-25.3891,0,38.34,43,0,140.306,59.2035,92.9962
12105,25/09/23 11:52:27,5.2,16.8,18.9,21.1,22,30.7,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.053,43.8583,-0.0426878,55.9441,-6.70717,-25.3892,0,38.34,43,0,140.326,59.2035,92.9962
12110,25/09/23 11:52:32,5.2,16.8,18.9,21.1,22,30.7,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.053,43.8583,-0.0426878,55.968,-6.7071,-25.3894,0,38.34,43,0,140.35,59.2035,92.9962
12115,25/09/23 11:52:37,5.3,16.8,18.9,21.1,22,30.7,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.054,43.8583,-0.0426878,55.9879,-6.70701,-25.3896,0,38.34,43,0,140.37,59.2035,92.9962
12120,25/09/23 11:52:43,5.3,16.8,18.9,21.1,22,30.7,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.054,43.8583,-0.0426878,56.0078,-6.70695,-25.3898,0,38.34,43,0,140.39,59.2035,92.9962
12125,25/09/23 11:52:48,5.3,16.8,18.8,21,22,30.7,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.054,43.8583,-0.0426878,56.0316,-6.70681,-25.3901,0,38.34,43,0,140.414,59.2035,92.9962
12130,25/09/23 11:52:53,5.3,16.8,18.8,21,22,30.7,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.054,43.8583,-0.0426878,56.0516,-6.70676,-25.3903,0,38.34,43,0,140.434,59.2035,92.9962
12135,25/09/23 11:52:58,5.3,16.8,18.8,21.1,22,30.7,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.055,43.8583,-0.0426878,56.0714,-6.70668,-25.3905,0,38.34,43,0,140.454,59.2035,92.9962
12140,25/09/23 11:53:03,5.3,16.8,18.8,21.1,22,30.7,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.055,43.8583,-0.0426878,56.0913,-6.70661,-25.3906,0,38.34,43,0,140.474,59.2035,92.9962
12145,25/09/23 11:53:08,5.2,16.8,18.9,21,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.055,43.8583,-0.0426878,56.1151,-6.70645,-25.391,0,38.34,43,0,140.498,59.2035,92.9962
12150,25/09/23 11:53:13,5.2,16.8,18.9,21,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.055,43.8583,-0.0426878,56.135,-6.70641,-25.3911,0,38.34,43,0,140.518,59.2035,92.9962
12155,25/09/23 11:53:18,5.2,16.8,19.1,21.1,22,30.7,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.056,43.8583,-0.0426878,56.1549,-6.70634,-25.3913,0,38.34,43,0,140.539,59.2035,92.9962
12160,25/09/23 11:53:23,5.2,16.8,19.1,21.1,22,30.7,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.056,43.8583,-0.0426878,56.1788,-6.70625,-25.3915,0,38.34,43,0,140.563,59.2035,92.9962
12165,25/09/23 11:53:28,5.2,16.9,19.1,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.056,43.8583,-0.0426878,56.1987,-6.70617,-25.3917,0,38.34,43,0,140.583,59.2035,92.9962
12170,25/09/23 11:53:33,5.2,16.9,19.1,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.057,43.8583,-0.0426878,56.2185,-6.70606,-25.392,0,38.34,43,0,140.603,59.2035,92.9962
12175,25/09/23 11:53:38,5.2,16.8,19,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.057,43.8583,-0.0426878,56.2385,-6.70601,-25.3921,0,38.34,43,0,140.623,59.2035,92.9962
12180,25/09/23 11:53:43,5.2,16.8,19,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.057,43.8583,-0.0426878,56.2624,-6.70595,-25.3923,0,38.34,43,0,140.647,59.2035,92.9962
12185,25/09/23 11:53:49,5.2,16.9,19,21,22,30.7,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.057,43.8583,-0.0426878,56.2824,-6.70592,-25.3924,0,38.34,43,0,140.667,59.2035,92.9962
12190,25/09/23 11:53:54,5.2,16.9,19,21,22,30.7,30.8,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.057,43.8583,-0.0426878,56.3022,-6.70581,-25.3926,0,38.34,43,0,140.687,59.2035,92.9962
12195,25/09/23 11:53:59,5.2,16.9,19,21,22,30.6,30.8,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.058,43.8583,-0.0426878,56.3261,-6.70572,-25.3928,0,38.34,43,0,140.711,59.2035,92.9962
12200,25/09/23 11:54:04,5.2,16.9,19,21,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.058,43.8583,-0.0426878,56.346,-6.70566,-25.393,0,38.34,43,0,140.731,59.2035,92.9962
12205,25/09/23 11:54:09,5.2,16.9,19,21,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.058,43.8583,-0.0426878,56.366,-6.70561,-25.3931,0,38.34,43,0,140.751,59.2035,92.9962
12210,25/09/23 11:54:14,5.2,16.9,19,21,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.058,43.8583,-0.0426878,56.3859,-6.70556,-25.3933,0,38.34,43,0,140.771,59.2035,92.9962
12215,25/09/23 11:54:19,5.2,16.9,19,21,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.058,43.8583,-0.0426878,56.4099,-6.70551,-25.3934,0,38.34,43,0,140.795,59.2035,92.9962
12220,25/09/23 11:54:24,5.2,16.9,19,21,22,30.6,30.8,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.059,43.8583,-0.0426878,56.4298,-6.70545,-25.3935,0,38.34,43,0,140.815,59.2035,92.9962
12225,25/09/23 11:54:29,5.2,16.9,19.1,20.9,22,30.6,30.8,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.059,43.8583,-0.0426878,56.4498,-6.70543,-25.3936,0,38.34,43,0,140.835,59.2035,92.9962
12230,25/09/23 11:54:34,5.2,16.9,19.1,20.9,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.059,43.8583,-0.0426878,56.4737,-6.70533,-25.3938,0,38.34,43,0,140.859,59.2035,92.9962
12235,25/09/23 11:54:39,5.2,16.9,19.1,21,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.059,43.8583,-0.0426878,56.4935,-6.70522,-25.3941,0,38.34,43,0,140.879,59.2035,92.9962
12240,25/09/23 11:54:44,5.2,16.9,19.1,21,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.06,43.8583,-0.0426878,56.5134,-6.70516,-25.3942,0,38.34,43,0,140.9,59.2035,92.9962
12245,25/09/23 11:54:49,5.2,16.9,19.1,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.06,43.8583,-0.0426878,56.5332,-6.70501,-25.3946,0,38.34,43,0,140.92,59.2035,92.9962
12250,25/09/23 11:54:55,5.2,16.9,19.1,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.061,43.8583,-0.0426878,56.5569,-6.70484,-25.395,0,38.34,43,0,140.944,59.2035,92.9962
12255,25/09/23 11:55:00,5.2,16.9,19,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.061,43.8583,-0.0426878,56.5768,-6.70478,-25.3952,0,38.34,43,0,140.964,59.2035,92.9962
12260,25/09/23 11:55:05,5.2,16.9,19,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.061,43.8583,-0.0426878,56.5969,-6.70478,-25.3952,0,38.34,43,0,140.984,59.2035,92.9962
12265,25/09/23 11:55:10,5.2,16.9,19,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.061,43.8583,-0.0426878,56.6206,-6.70465,-25.3955,0,38.34,43,0,141.008,59.2035,92.9962
12270,25/09/23 11:55:15,5.2,16.9,19,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.062,43.8583,-0.0426878,56.6405,-6.70454,-25.3958,0,38.34,43,0,141.028,59.2035,92.9962
12275,25/09/23 11:55:20,5.1,16.9,19.1,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.062,43.8583,-0.0426878,56.6604,-6.70447,-25.396,0,38.34,43,0,141.048,59.2035,92.9962
12280,25/09/23 11:55:25,5.1,16.9,19.1,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.062,43.8583,-0.0426878,56.6802,-6.70436,-25.3962,0,38.34,43,0,141.068,59.2035,92.9962
12285,25/09/23 11:55:30,5.2,17,18.9,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.063,43.8583,-0.0426878,56.704,-6.70424,-25.3965,0,38.34,43,0,141.092,59.2035,92.9962
12290,25/09/23 11:55:35,5.2,17,18.9,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.063,43.8583,-0.0426878,56.7239,-6.70418,-25.3967,0,38.34,43,0,141.112,59.2035,92.9962
12295,25/09/23 11:55:40,5.2,16.9,19,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.063,43.8583,-0.0426878,56.7438,-6.70408,-25.3969,0,38.34,43,0,141.132,59.2035,92.9962
12300,25/09/23 11:55:45,5.2,16.9,19,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.063,43.8583,-0.0426878,56.7677,-6.70403,-25.3971,0,38.34,43,0,141.156,59.2035,92.9962
12305,25/09/23 11:55:50,5.2,17,19,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.063,43.8583,-0.0426878,56.7877,-6.70398,-25.3972,0,38.34,43,0,141.176,59.2035,92.9962
12310,25/09/23 11:55:55,5.2,17,19,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.064,43.8583,-0.0426878,56.8075,-6.70386,-25.3975,0,38.34,43,0,141.196,59.2035,92.9962
12315,25/09/23 11:56:00,5.1,17,19,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.064,43.8583,-0.0426878,56.8274,-6.70378,-25.3977,0,38.34,43,0,141.216,59.2035,92.9962
12320,25/09/23 11:56:06,5.1,17,19,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.064,43.8583,-0.0426878,56.8514,-6.70378,-25.3977,0,38.34,43,0,141.24,59.2035,92.9962
12325,25/09/23 11:56:11,5.1,17,19.1,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.064,43.8583,-0.0426878,56.8713,-6.70367,-25.398,0,38.34,43,0,141.261,59.2035,92.9962
12330,25/09/23 11:56:16,5.1,17,19.1,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.065,43.8583,-0.0426878,56.8912,-6.70361,-25.3981,0,38.34,43,0,141.281,59.2035,92.9962
12335,25/09/23 11:56:21,5.1,17,19.1,21.1,21.9,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.065,43.8583,-0.0426878,56.915,-6.70351,-25.3984,0,38.34,43,0,141.305,59.2035,92.9962
12340,25/09/23 11:56:26,5.1,17,19.1,21.1,21.9,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.065,43.8583,-0.0426878,56.935,-6.70347,-25.3984,0,38.34,43,0,141.325,59.2035,92.9962
12345,25/09/23 11:56:31,5.2,16.9,19,21,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.065,43.8583,-0.0426878,56.9549,-6.70339,-25.3986,0,38.34,43,0,141.345,59.2035,92.9962
12350,25/09/23 11:56:36,5.2,16.9,19,21,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.066,43.8583,-0.0426878,56.9787,-6.70328,-25.3989,0,38.34,43,0,141.369,59.2035,92.9962
12355,25/09/23 11:56:41,5.1,16.9,19,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.066,43.8583,-0.0426878,56.9988,-6.70329,-25.3989,0,38.34,43,0,141.389,59.2035,92.9962
12360,25/09/23 11:56:46,5.1,16.9,19,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.066,43.8583,-0.0426878,57.0187,-6.70321,-25.3991,0,38.34,43,0,141.409,59.2035,92.9962
12365,25/09/23 11:56:51,5.2,17,19,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.066,43.8583,-0.0426878,57.0427,-6.70317,-25.3992,0,38.34,43,0,141.433,59.2035,92.9962
12370,25/09/23 11:56:56,5.2,17,19,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.066,43.8583,-0.0426878,57.0625,-6.70306,-25.3995,0,38.34,43,0,141.453,59.2035,92.9962
12375,25/09/23 11:57:02,5.2,17,19,21.1,22,30.6,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.067,43.8583,-0.0426878,57.0823,-6.70296,-25.3997,0,38.34,43,0,141.473,59.2035,92.9962
12380,25/09/23 11:57:07,5.1,17,18.9,21,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.067,43.8583,-0.0426878,57.1022,-6.70288,-25.3999,0,38.34,43,0,141.493,59.2035,92.9962
12385,25/09/23 11:57:12,5.1,17,18.9,21,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.067,43.8583,-0.0426878,57.1262,-6.70285,-25.4,0,38.34,43,0,141.517,59.2035,92.9962
12390,25/09/23 11:57:17,5.1,17,19,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.067,43.8583,-0.0426878,57.1463,-6.70285,-25.4,0,38.34,43,0,141.537,59.2035,92.9962
12395,25/09/23 11:57:22,5.1,17,19,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.067,43.8583,-0.0426878,57.1661,-6.70273,-25.4003,0,38.34,43,0,141.557,59.2035,92.9962
12400,25/09/23 11:57:27,5.1,17,19,21.1,22,30.5,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.068,43.8583,-0.0426878,57.19,-6.70268,-25.4004,0,38.34,43,0,141.581,59.2035,92.9962
12405,25/09/23 11:57:32,5.1,17,19,21.1,22,30.5,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.068,43.8583,-0.0426878,57.21,-6.70264,-25.4005,0,38.34,43,0,141.601,59.2035,92.9962
12410,25/09/23 11:57:37,5.1,17,18.9,21,22,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.068,43.8583,-0.0426878,57.2299,-6.70256,-25.4007,0,38.34,43,0,141.622,59.2035,92.9962
12415,25/09/23 11:57:42,5.1,17,18.9,21,22,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.068,43.8583,-0.0426878,57.2498,-6.70249,-25.4009,0,38.34,43,0,141.642,59.2035,92.9962
12420,25/09/23 11:57:47,5.1,17,19.1,21,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.068,43.8583,-0.0426878,57.2738,-6.70245,-25.401,0,38.34,43,0,141.666,59.2035,92.9962
12425,25/09/23 11:57:52,5.1,17,19.1,21,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.069,43.8583,-0.0426878,57.2936,-6.70236,-25.4012,0,38.34,43,0,141.686,59.2035,92.9962
12430,25/09/23 11:57:57,5.1,17,19,21.1,22,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.069,43.8583,-0.0426878,57.3136,-6.70232,-25.4013,0,38.34,43,0,141.706,59.2035,92.9962
12435,25/09/23 11:58:02,5.1,17,19,21.1,22,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.069,43.8583,-0.0426878,57.3376,-6.70228,-25.4014,0,38.34,43,0,141.73,59.2035,92.9962
12440,25/09/23 11:58:08,5.1,17,18.8,21.1,22,30.5,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.069,43.8583,-0.0426878,57.3576,-6.70224,-25.4015,0,38.34,43,0,141.75,59.2035,92.9962
12445,25/09/23 11:58:13,5.1,17,18.8,21.1,22,30.5,30.9,20.1,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.069,43.8583,-0.0426878,57.3773,-6.70211,-25.4018,0,38.34,43,0,141.77,59.2035,92.9962
12450,25/09/23 11:58:18,5.1,17,18.8,21.1,22,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.07,43.8583,-0.0426878,57.3972,-6.70202,-25.4021,0,38.34,43,0,141.79,59.2035,92.9962
12455,25/09/23 11:58:23,5.1,17,18.8,21.1,22,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.07,43.8583,-0.0426878,57.4212,-6.702,-25.4021,0,38.34,43,0,141.814,59.2035,92.9962
12460,25/09/23 11:58:28,5.1,17,18.9,21,22,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.07,43.8583,-0.0426878,57.4411,-6.70193,-25.4023,0,38.34,43,0,141.834,59.2035,92.9962
12465,25/09/23 11:58:33,5.1,17,18.9,21,22,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.07,43.8583,-0.0426878,57.461,-6.70184,-25.4025,0,38.34,43,0,141.854,59.2035,92.9962
12470,25/09/23 11:58:38,5.1,17,18.9,21.1,22,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.07,43.8583,-0.0426878,57.4849,-6.70178,-25.4027,0,38.34,43,0,141.878,59.2035,92.9962
12475,25/09/23 11:58:43,5.1,17,18.9,21.1,22,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.071,43.8583,-0.0426878,57.5049,-6.70175,-25.4027,0,38.34,43,0,141.898,59.2035,92.9962
12480,25/09/23 11:58:48,5.1,17,19,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.071,43.8583,-0.0426878,57.5247,-6.70163,-25.403,0,38.34,43,0,141.918,59.2035,92.9962
12485,25/09/23 11:58:53,5.1,17,19,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.071,43.8583,-0.0426878,57.5447,-6.70158,-25.4032,0,38.34,43,0,141.938,59.2035,92.9962
12490,25/09/23 11:58:58,5.1,17,19,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.071,43.8583,-0.0426878,57.5687,-6.70156,-25.4032,0,38.34,43,0,141.962,59.2035,92.9962
12495,25/09/23 11:59:03,5.1,17,19,21.1,22,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.071,43.8583,-0.0426878,57.5888,-6.70158,-25.4032,0,38.34,43,0,141.982,59.2035,92.9962
12500,25/09/23 11:59:08,5.1,17,19.1,21.1,21.9,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.071,43.8583,-0.0426878,57.6087,-6.70152,-25.4033,0,38.34,43,0,142.003,59.2035,92.9962
12505,25/09/23 11:59:13,5.1,17,19.1,21.1,21.9,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.071,43.8583,-0.0426878,57.6327,-6.70149,-25.4034,0,38.34,43,0,142.027,59.2035,92.9962
12510,25/09/23 11:59:19,5.1,17,19.2,21.2,21.9,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.072,43.8583,-0.0426878,57.6527,-6.70144,-25.4035,0,38.34,43,0,142.047,59.2035,92.9962
12515,25/09/23 11:59:24,5.1,17,19.2,21.2,21.9,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.072,43.8583,-0.0426878,57.6725,-6.70136,-25.4037,0,38.34,43,0,142.067,59.2035,92.9962
12520,25/09/23 11:59:29,5,17,19.3,21.2,22,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.072,43.8583,-0.0426878,57.6965,-6.70129,-25.4039,0,38.34,43,0,142.091,59.2035,92.9962
12525,25/09/23 11:59:34,5,17,19.3,21.2,22,30.6,31,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.072,43.8583,-0.0426878,57.7165,-6.70128,-25.4039,0,38.34,43,0,142.111,59.2035,92.9962
12530,25/09/23 11:59:39,5.1,17,19.2,21.2,22,30.6,31,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.072,43.8583,-0.0426878,57.7364,-6.70122,-25.4041,0,38.34,43,0,142.131,59.2035,92.9962
12535,25/09/23 11:59:44,5.1,17,19.2,21.2,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.073,43.8583,-0.0426878,57.7563,-6.70116,-25.4042,0,38.34,43,0,142.151,59.2035,92.9962
12540,25/09/23 11:59:49,5,17,19.3,21.2,22,30.5,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.073,43.8583,-0.0426878,57.7803,-6.70112,-25.4043,0,38.34,43,0,142.175,59.2035,92.9962
12545,25/09/23 11:59:54,5,17,19.3,21.2,22,30.5,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.073,43.8583,-0.0426878,57.8003,-6.7011,-25.4044,0,38.34,43,0,142.195,59.2035,92.9962
12550,25/09/23 11:59:59,5,17,19.2,21.2,22,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.073,43.8583,-0.0426878,57.8204,-6.70108,-25.4044,0,38.34,43,0,142.215,59.2035,92.9962
12555,25/09/23 12:00:04,5,17,19.2,21.2,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.073,43.8583,-0.0426878,57.8442,-6.70099,-25.4046,0,38.34,43,0,142.239,59.2035,92.9962
12560,25/09/23 12:00:09,5.1,17,19.1,21.1,22,30.6,30.9,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.073,43.8583,-0.0426878,57.8642,-6.70097,-25.4047,0,38.34,43,0,142.259,59.2035,92.9962
12565,25/09/23 12:00:14,5.1,17,19.1,21.1,22,30.6,31,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.073,43.8583,-0.0426878,57.8843,-6.70098,-25.4047,0,38.34,43,0,142.279,59.2035,92.9962
12570,25/09/23 12:00:19,5.1,17,19.2,21.2,22,30.6,31,20,18.9,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.073,43.8583,-0.0426878,57.9044,-6.70101,-25.4046,0,38.34,43,0,142.299,59.2035,92.9962
12575,25/09/23 12:00:24,5.1,17,19.2,21.2,22,30.6,30.9,20,18.8,18.4808,1.66893E-05,-0.0149969,-104.222,34.4897,1273.5,211.073,43.8583,-0.0426878,57.9284,-6.70094,-25.4048,0,38.34,43,0,142.323,59.2035,92.9962
