CompteurSec,Datation GPS,Pump-Cold W,Dewar-Cover,Tmp Air Ext ,Temp Air Int ,Miroir Siderost,Med Bench, Detect Mount, Upp Tk ,Low Tk, Frame EL, Frame CE, Rot Angle, Longi, Latitude, Altitude, DV Az, DV EL, DV Psi, DV Asc, DV Dec, DV Theta, Estim DV (0=NAC 1=DTU 2=GUI), ConsAz, ConsEl, ConsPsi, ConsAsc, ConsDec, ConsTheta
1335,06/09/23 00:32:34,1242.6,1243,25.5,24.1,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.237,80.0949,179.659,239.403,28.6219,128.344,0,31.5,45.6,0,304.298,63.6733,103.817
1340,06/09/23 00:32:39,1242.6,1243,25.6,24,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.237,80.0949,179.659,239.423,28.6219,128.344,0,31.5,45.6,0,304.318,63.6733,103.817
1345,06/09/23 00:32:44,1242.6,1243,25.6,24,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.237,80.0949,179.659,239.443,28.6219,128.343,0,31.5,45.6,0,304.338,63.6733,103.817
1350,06/09/23 00:32:49,1242.6,1243,25.6,24.1,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.237,80.0949,179.659,239.468,28.622,128.343,0,31.5,45.6,0,304.362,63.6733,103.817
1355,06/09/23 00:32:54,1242.6,1243,25.6,24.1,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.237,80.095,179.659,239.488,28.622,128.343,0,31.5,45.6,0,304.382,63.6733,103.817
1360,06/09/23 00:33:00,1242.6,1243,25.6,24.1,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.237,80.0949,179.659,239.508,28.622,128.343,0,31.5,45.6,0,304.403,63.6733,103.817
1365,06/09/23 00:33:05,1242.6,1243,25.6,24.1,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.237,80.095,179.659,239.532,28.622,128.343,0,31.5,45.6,0,304.427,63.6733,103.817
1370,06/09/23 00:33:10,1242.6,1243,25.6,24.1,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.238,80.0949,179.659,239.552,28.6221,128.342,0,31.5,45.6,0,304.447,63.6733,103.817
1375,06/09/23 00:33:15,1242.6,1243,25.6,24.1,24.1,33.3,34.8,24.4,24.1,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.238,80.0949,179.659,239.572,28.622,128.343,0,31.5,45.6,0,304.467,63.6733,103.817
1380,06/09/23 00:33:20,1242.6,1243,25.6,24.1,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.238,80.095,179.659,239.592,28.6221,128.343,0,31.5,45.6,0,304.487,63.6733,103.817
1385,06/09/23 00:33:25,1242.6,1243,25.5,24.1,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.238,80.0949,179.659,239.616,28.622,128.343,0,31.5,45.6,0,304.511,63.6733,103.817
1390,06/09/23 00:33:30,1242.6,1243,25.5,24.1,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.238,80.0949,179.659,239.636,28.622,128.343,0,31.5,45.6,0,304.531,63.6733,103.817
1395,06/09/23 00:33:35,1242.6,1243,25.5,24.1,24.1,33.3,34.8,24.4,24.1,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.238,80.0949,179.659,239.656,28.622,128.343,0,31.5,45.6,0,304.551,63.6733,103.817
1400,06/09/23 00:33:40,1242.6,1243,25.5,24.1,24.1,33.3,34.8,24.4,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.238,80.095,179.659,239.68,28.6221,128.343,0,31.5,45.6,0,304.575,63.6733,103.817
1405,06/09/23 00:33:46,1242.6,1243,25.6,24,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.238,80.0949,179.659,239.7,28.622,128.343,0,31.5,45.6,0,304.595,63.6733,103.817
1410,06/09/23 00:33:51,1242.6,1243,25.6,24,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.238,80.095,179.659,239.72,28.6221,128.342,0,31.5,45.6,0,304.615,63.6733,103.817
1415,06/09/23 00:33:56,1242.6,1243,25.5,24,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.238,80.0949,179.659,239.74,28.6221,128.342,0,31.5,45.6,0,304.635,63.6733,103.817
1420,06/09/23 00:34:01,1242.6,1243,25.5,24,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.237,80.095,179.659,239.764,28.622,128.343,0,31.5,45.6,0,304.659,63.6733,103.817
1425,06/09/23 00:34:07,1242.6,1243,25.6,24,24.1,33.3,34.8,24.4,24.1,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.238,80.0949,179.659,239.784,28.6221,128.342,0,31.5,45.6,0,304.679,63.6733,103.817
1430,06/09/23 00:34:12,1242.6,1243,25.6,24,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.238,80.0949,179.659,239.804,28.6221,128.342,0,31.5,45.6,0,304.699,63.6733,103.817
1435,06/09/23 00:34:17,1242.6,1243,25.5,24,24.1,33.3,34.8,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.238,80.0949,179.659,239.828,28.622,128.343,0,31.5,45.6,0,304.723,63.6733,103.817
1440,06/09/23 00:34:22,1242.6,1243,25.5,24,24.1,33.2,34.8,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,236.238,80.0949,179.659,239.848,28.622,128.343,0,31.5,45.6,0,304.743,63.6733,103.817
1445,06/09/23 00:34:27,1242.6,1243,25.5,24,24.1,33.2,34.7,24.3,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,236.163,80.0949,179.601,239.878,28.6121,128.353,0,31.5,45.6,0,304.764,63.6733,103.817
1450,06/09/23 00:34:32,1242.6,1243,25.5,24,24.1,33.2,34.7,24.3,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,233.793,80.0949,179.601,240.195,28.299,130.547,0,31.5,45.6,0,304.784,63.6733,103.817
1455,06/09/23 00:34:37,1242.6,1243,25.5,24,24.1,33.2,34.7,24.4,24.1,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,225.036,80.0649,179.602,241.399,27.2117,138.625,0,31.5,45.6,0,304.808,63.6733,103.817
1460,06/09/23 00:34:42,1242.6,1243,25.5,24,24.1,33.2,34.7,24.4,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,225.027,80.0649,179.602,241.42,27.2107,138.634,0,31.5,45.6,0,304.828,63.6733,103.817
1465,06/09/23 00:34:47,1242.6,1243,25.6,24,24.1,33.2,34.7,24.4,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,225.026,80.0649,179.602,241.441,27.2106,138.635,0,31.5,45.6,0,304.848,63.6733,103.817
1470,06/09/23 00:34:54,1242.6,1243,25.6,24,24.1,33.2,34.7,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,224.484,80.0549,179.661,241.541,27.1421,139.193,0,31.5,45.6,0,304.876,63.6733,103.817
1475,06/09/23 00:34:59,1242.6,1243,25.5,24,24.2,33.2,34.7,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,217.443,80.0244,179.315,242.626,26.3813,145.303,0,31.5,45.6,0,304.896,63.6733,103.817
1480,06/09/23 00:35:04,1242.6,1243,25.5,24,24.2,33.2,34.7,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.251,80.0441,179.198,243.513,25.9268,149.92,0,31.5,45.6,0,304.92,63.6733,103.817
1485,06/09/23 00:35:09,1242.6,1243,25.5,23.9,24.1,33.2,34.7,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.251,80.0441,179.198,243.533,25.9268,149.92,0,31.5,45.6,0,304.94,63.6733,103.817
1490,06/09/23 00:35:14,1242.6,1243,25.5,23.9,24.1,33.3,34.7,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.252,80.0441,179.198,243.557,25.9269,149.919,0,31.5,45.6,0,304.964,63.6733,103.817
1495,06/09/23 00:35:19,1242.6,1243,25.5,24,24.1,33.3,34.6,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.251,80.0441,179.198,243.577,25.9268,149.92,0,31.5,45.6,0,304.984,63.6733,103.817
1500,06/09/23 00:35:25,1242.6,1243,25.5,24,24.1,33.2,34.6,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.251,80.0441,179.198,243.597,25.9268,149.92,0,31.5,45.6,0,305.004,63.6733,103.817
1505,06/09/23 00:35:30,1242.6,1243,25.5,23.9,24.1,33.2,34.6,24.4,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.251,80.0442,179.198,243.621,25.9269,149.92,0,31.5,45.6,0,305.028,63.6733,103.817
1510,06/09/23 00:35:35,1242.6,1243,25.5,23.9,24.1,33.2,34.6,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.251,80.0441,179.198,243.641,25.9268,149.92,0,31.5,45.6,0,305.048,63.6733,103.817
1515,06/09/23 00:35:40,1242.6,1243,25.5,23.9,24.2,33.2,34.6,24.4,24,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.251,80.0441,179.198,243.661,25.9268,149.92,0,31.5,45.6,0,305.068,63.6733,103.817
1520,06/09/23 00:35:45,1242.6,1243,25.5,23.9,24.2,33.2,34.6,24.4,24,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.251,80.0441,179.198,243.682,25.9268,149.92,0,31.5,45.6,0,305.088,63.6733,103.817
1525,06/09/23 00:35:50,1242.6,1243,25.5,24,24.1,33.2,34.6,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.251,80.0441,179.198,243.706,25.9268,149.92,0,31.5,45.6,0,305.112,63.6733,103.817
1530,06/09/23 00:35:55,1242.6,1243,25.5,24,24.1,33.2,34.6,24.4,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.251,80.0442,179.198,243.726,25.9268,149.92,0,31.5,45.6,0,305.133,63.6733,103.817
1535,06/09/23 00:36:00,1242.6,1243,25.6,23.9,24.1,33.2,34.7,24.4,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.251,80.0441,179.198,243.746,25.9268,149.92,0,31.5,45.6,0,305.153,63.6733,103.817
1540,06/09/23 00:36:05,1242.6,1243,25.6,23.9,24.1,33.2,34.7,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.251,80.0441,179.198,243.77,25.9268,149.92,0,31.5,45.6,0,305.177,63.6733,103.817
1545,06/09/23 00:36:10,1242.6,1243,25.5,23.9,24.1,33.2,34.6,24.4,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.251,80.0442,179.198,243.79,25.9269,149.92,0,31.5,45.6,0,305.197,63.6733,103.817
1550,06/09/23 00:36:15,1242.6,1243,25.5,23.9,24.1,33.2,34.6,24.4,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.251,80.0441,179.198,243.81,25.9268,149.92,0,31.5,45.6,0,305.217,63.6733,103.817
1555,06/09/23 00:36:20,1242.6,1243,25.5,24,24.1,33.2,34.6,24.4,24,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.251,80.0441,179.198,243.834,25.9268,149.92,0,31.5,45.6,0,305.241,63.6733,103.817
1560,06/09/23 00:36:25,1242.6,1243,25.5,24,24.1,33.2,34.6,24.4,24,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.251,80.0442,179.198,243.854,25.9269,149.92,0,31.5,45.6,0,305.261,63.6733,103.817
1565,06/09/23 00:36:31,1242.6,1243,25.5,23.9,24.1,33.2,34.7,24.3,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.251,80.0441,179.198,243.874,25.9268,149.92,0,31.5,45.6,0,305.281,63.6733,103.817
1570,06/09/23 00:36:36,1242.6,1243,25.5,23.9,24.1,33.2,34.7,24.3,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.252,80.0441,179.198,243.894,25.9269,149.919,0,31.5,45.6,0,305.301,63.6733,103.817
1575,06/09/23 00:36:41,1242.6,1243,25.5,23.9,24.1,33.2,34.7,24.3,24.1,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.252,80.0442,179.198,243.918,25.9269,149.919,0,31.5,45.6,0,305.325,63.6733,103.817
1580,06/09/23 00:36:46,1242.6,1243,25.5,23.9,24.1,33.2,34.7,24.3,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.252,80.0441,179.198,243.938,25.9269,149.919,0,31.5,45.6,0,305.345,63.6733,103.817
1585,06/09/23 00:36:51,1242.6,1243,25.6,23.9,24.1,33.2,34.7,24.3,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.253,80.0441,179.198,243.958,25.9269,149.919,0,31.5,45.6,0,305.365,63.6733,103.817
1590,06/09/23 00:36:56,1242.6,1243,25.6,23.9,24.1,33.2,34.6,24.3,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.252,80.0441,179.198,243.982,25.9269,149.919,0,31.5,45.6,0,305.389,63.6733,103.817
1595,06/09/23 00:37:01,1242.6,1243,25.6,24,24.1,33.2,34.6,24.3,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.254,80.0441,179.198,244.002,25.9271,149.917,0,31.5,45.6,0,305.409,63.6733,103.817
1600,06/09/23 00:37:06,1242.6,1243,25.6,24,24.1,33.2,34.7,24.3,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.254,80.0441,179.198,244.022,25.9271,149.917,0,31.5,45.6,0,305.429,63.6733,103.817
1605,06/09/23 00:37:11,1242.6,1243,25.5,23.9,24.1,33.2,34.7,24.3,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.254,80.0441,179.198,244.042,25.9271,149.917,0,31.5,45.6,0,305.449,63.6733,103.817
1610,06/09/23 00:37:16,1242.6,1243,25.5,23.9,24.1,33.2,34.6,24.3,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.254,80.0442,179.198,244.066,25.9271,149.917,0,31.5,45.6,0,305.473,63.6733,103.817
1615,06/09/23 00:37:21,1242.6,1243,25.6,23.9,24.1,33.2,34.6,24.3,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.254,80.0441,179.198,244.086,25.9271,149.917,0,31.5,45.6,0,305.494,63.6733,103.817
1620,06/09/23 00:37:26,1242.6,1243,25.6,23.9,24.1,33.2,34.7,24.3,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.255,80.0442,179.198,244.106,25.9271,149.917,0,31.5,45.6,0,305.514,63.6733,103.817
1625,06/09/23 00:37:31,1242.6,1243,25.5,23.9,24.1,33.2,34.7,24.3,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.255,80.0441,179.198,244.13,25.9271,149.916,0,31.5,45.6,0,305.538,63.6733,103.817
1630,06/09/23 00:37:37,1242.6,1243,25.5,23.9,24.1,33.2,34.6,24.3,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.255,80.0441,179.198,244.15,25.9271,149.916,0,31.5,45.6,0,305.558,63.6733,103.817
1635,06/09/23 00:37:42,1242.6,1243,25.5,24,24.1,33.2,34.6,24.3,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.255,80.0441,179.198,244.17,25.9271,149.916,0,31.5,45.6,0,305.578,63.6733,103.817
1640,06/09/23 00:37:47,1242.6,1243,25.5,24,24.1,33.2,34.7,24.3,24,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.255,80.0441,179.198,244.19,25.9272,149.916,0,31.5,45.6,0,305.598,63.6733,103.817
1645,06/09/23 00:37:52,1242.6,1243,25.6,24,24.1,33.2,34.7,24.3,24,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.255,80.0442,179.198,244.214,25.9272,149.916,0,31.5,45.6,0,305.622,63.6733,103.817
1650,06/09/23 00:37:57,1242.6,1243,25.6,24,24.1,33.2,34.6,24.3,24,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.198,80.044,179.14,244.244,25.9222,149.91,0,31.5,45.6,0,305.642,63.6733,103.817
1655,06/09/23 00:38:02,1242.6,1243,25.5,24,24.1,33.2,34.6,24.3,24,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.256,80.0442,179.198,244.254,25.9272,149.916,0,31.5,45.6,0,305.662,63.6733,103.817
1660,06/09/23 00:38:07,1242.6,1243,25.5,24,24.1,33.2,34.7,24.3,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.256,80.0441,179.198,244.278,25.9272,149.916,0,31.5,45.6,0,305.686,63.6733,103.817
1665,06/09/23 00:38:12,1242.6,1243,25.6,24,24.1,33.2,34.7,24.3,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.256,80.0442,179.198,244.298,25.9273,149.915,0,31.5,45.6,0,305.706,63.6733,103.817
1670,06/09/23 00:38:17,1242.6,1243,25.6,24,24.1,33.2,34.6,24.3,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.256,80.0441,179.198,244.318,25.9272,149.915,0,31.5,45.6,0,305.726,63.6733,103.817
1675,06/09/23 00:38:22,1242.6,1243,25.6,24,24.1,33.2,34.6,24.3,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.256,80.0441,179.198,244.342,25.9272,149.915,0,31.5,45.6,0,305.75,63.6733,103.817
1680,06/09/23 00:38:27,1242.6,1243,25.6,24,24.1,33.2,34.6,24.3,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.256,80.0441,179.198,244.363,25.9273,149.915,0,31.5,45.6,0,305.77,63.6733,103.817
1685,06/09/23 00:38:32,1242.6,1243,25.6,24,24.1,33.2,34.6,24.3,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.257,80.0441,179.198,244.383,25.9273,149.915,0,31.5,45.6,0,305.79,63.6733,103.817
1690,06/09/23 00:38:38,1242.6,1243,25.6,24,24.1,33.2,34.6,24.3,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.257,80.0441,179.198,244.403,25.9273,149.915,0,31.5,45.6,0,305.81,63.6733,103.817
1695,06/09/23 00:38:43,1242.6,1243,25.5,24.1,24.1,33.2,34.6,24.3,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.257,80.0441,179.198,244.427,25.9273,149.915,0,31.5,45.6,0,305.834,63.6733,103.817
1700,06/09/23 00:38:48,1242.6,1243,25.5,24.1,24.1,33.2,34.7,24.3,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.257,80.0442,179.198,244.447,25.9273,149.915,0,31.5,45.6,0,305.855,63.6733,103.817
1705,06/09/23 00:38:53,1242.6,1243,25.5,24.1,24.2,33.2,34.7,24.3,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.257,80.0441,179.198,244.467,25.9273,149.914,0,31.5,45.6,0,305.875,63.6733,103.817
1710,06/09/23 00:38:58,1242.6,1243,25.5,24.1,24.2,33.2,34.6,24.3,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.257,80.0441,179.198,244.491,25.9273,149.914,0,31.5,45.6,0,305.899,63.6733,103.817
1715,06/09/23 00:39:03,1242.6,1243,25.6,24,24.1,33.2,34.6,24.3,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1275.3,212.258,80.0441,179.198,244.511,25.9274,149.914,0,31.5,45.6,0,305.919,63.6733,103.817
1720,06/09/23 00:39:08,1242.6,1243,25.6,24,24.1,33.2,34.7,24.3,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.258,80.0441,179.198,244.531,25.9274,149.914,0,31.5,45.6,0,305.939,63.6733,103.817
1725,06/09/23 00:39:13,1242.6,1243,25.6,24.1,24.1,33.2,34.7,24.3,24.1,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1275.3,212.258,80.0441,179.198,244.551,25.9274,149.914,0,31.5,45.6,0,305.959,63.6733,103.817
1730,06/09/23 00:39:17,1242.6,1243,25.6,24.1,24.1,33.2,34.6,24.3,24,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1274,212.258,80.0441,179.198,244.573,25.9274,149.913,0,31.5,45.6,0,305.981,63.6733,103.817
1735,06/09/23 00:39:23,1242.6,1243,25.5,24.1,24.2,33.2,34.6,24.3,24,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1274,212.259,80.0442,179.198,244.595,25.9274,149.913,0,31.5,45.6,0,306.003,63.6733,103.817
1740,06/09/23 00:39:28,1242.6,1243,25.5,24.1,24.2,33.2,34.6,24.3,24.1,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1274,212.258,80.0441,179.198,244.615,25.9274,149.913,0,31.5,45.6,0,306.023,63.6733,103.817
1745,06/09/23 00:39:33,1242.6,1243,25.5,24.1,24.2,33.2,34.6,24.3,24.1,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1274,212.259,80.0441,179.198,244.639,25.9274,149.913,0,31.5,45.6,0,306.047,63.6733,103.817
1750,06/09/23 00:39:38,1242.6,1243,25.5,24.1,24.2,33.2,34.6,24.3,24,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1274,212.259,80.0442,179.198,244.659,25.9275,149.913,0,31.5,45.6,0,306.067,63.6733,103.817
1755,06/09/23 00:39:44,1242.6,1243,25.5,24.1,24.1,33.2,34.6,24.3,24,-9.73747,-0.0208387,0.0019967,-104.222,34.4901,1274,212.259,80.0441,179.198,244.679,25.9274,149.913,0,31.5,45.6,0,306.087,63.6733,103.817
1760,06/09/23 00:39:49,1242.6,1243,25.5,24.1,24.1,33.2,34.6,24.3,24,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1274,212.259,80.0441,179.198,244.699,25.9274,149.913,0,31.5,45.6,0,306.107,63.6733,103.817
1765,06/09/23 00:39:54,1242.6,1243,25.5,24,24.1,33.1,34.6,24.3,24,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1274,212.202,80.044,179.14,244.732,25.9225,149.906,0,31.5,45.6,0,306.131,63.6733,103.817
1770,06/09/23 00:39:59,1242.6,1243,25.5,24,24.1,33.1,34.6,24.3,24,-9.73745,-0.0208387,0.0019967,-104.222,34.4901,1274,212.202,80.044,179.14,244.753,25.9225,149.906,0,31.5,45.6,0,306.151,63.6733,103.817
1775,06/09/23 00:40:04,1242.6,1243,25.5,24,24.1,33.1,34.6,24.3,24,-9.73745,-0.0208418,0.0019967,-104.222,34.4901,1274,212.26,80.0441,179.198,244.763,25.9275,149.912,0,31.5,45.6,0,306.171,63.6733,103.817
1780,06/09/23 00:40:09,1242.6,1243,25.5,24,24.1,33.1,34.6,24.3,24,-9.73747,-0.0208418,0.0019967,-104.222,34.4901,1273.4,212.203,80.044,179.14,244.796,25.9226,149.906,0,31.5,45.6,0,306.195,63.6733,103.817
1785,06/09/23 00:40:13,1242.6,1243,25.5,24,24.1,33.1,34.6,24.3,24,-9.73747,-0.0208387,0.0019967,-104.222,34.49,1273.4,212.26,80.0441,179.198,244.805,25.9275,149.912,0,31.5,45.6,0,306.213,63.6733,103.817
1790,06/09/23 00:40:19,1242.6,1243,25.5,24,24.2,33.1,34.6,24.2,24,-9.73747,-0.0208387,0.0019967,-104.222,34.49,1273.3,212.203,80.044,179.14,244.836,25.9226,149.906,0,31.5,45.6,0,306.235,63.6733,103.817
1795,06/09/23 00:40:24,1242.6,1243,25.5,24,24.2,33.2,34.6,24.2,24,-9.73747,-0.0208418,0.0019967,-104.222,34.49,1273,212.203,80.044,179.14,244.856,25.9225,149.905,0,31.5,45.6,0,306.255,63.6733,103.817
1800,06/09/23 00:40:29,1242.6,1243,25.5,24,24.1,33.2,34.6,24.3,24,-9.73745,-0.0208387,0.0019967,-104.222,34.49,1273,212.204,80.044,179.14,244.88,25.9226,149.905,0,31.5,45.6,0,306.279,63.6733,103.817
1805,06/09/23 00:40:34,1242.6,1243,25.5,24,24.1,33.2,34.6,24.3,24,-9.73745,-0.0208387,0.0019967,-104.222,34.49,1273,212.204,80.044,179.14,244.9,25.9226,149.905,0,31.5,45.6,0,306.299,63.6733,103.817
1810,06/09/23 00:40:39,1242.6,1243,25.5,24,24.1,33.2,34.5,24.3,24,-9.73747,-0.0208418,0.0019967,-104.222,34.49,1273,212.204,80.044,179.14,244.92,25.9226,149.905,0,31.5,45.6,0,306.319,63.6733,103.817
1815,06/09/23 00:40:44,1242.6,1243,25.5,24,24.1,33.1,34.5,24.3,24,-9.73745,-0.0208387,0.0019967,-104.222,34.49,1273,212.204,80.044,179.14,244.945,25.9226,149.905,0,31.5,45.6,0,306.343,63.6733,103.817
1820,06/09/23 00:40:50,1242.6,1243,25.5,23.9,24.1,33.1,34.6,24.3,24,-9.73747,-0.0208387,0.0019967,-104.222,34.49,1273,212.205,80.044,179.14,244.964,25.9226,149.904,0,31.5,45.6,0,306.363,63.6733,103.817
1825,06/09/23 00:40:55,1242.6,1243,25.5,23.9,24.1,33.1,34.6,24.3,24,-9.73747,-0.0208418,0.0019967,-104.222,34.49,1273,212.205,80.044,179.14,244.984,25.9227,149.904,0,31.5,45.6,0,306.383,63.6733,103.817
1830,06/09/23 00:41:00,1242.6,1243,25.5,24,24.1,33.1,34.6,24.3,24,-9.73745,-0.0208387,0.0019967,-104.222,34.49,1273,212.205,80.044,179.14,245.009,25.9227,149.904,0,31.5,45.6,0,306.408,63.6733,103.817
1835,06/09/23 00:41:05,1242.6,1243,25.5,24,24.1,33.1,34.6,24.3,24,-9.73747,-0.0208387,0.0019967,-104.222,34.49,1273,212.205,80.044,179.14,245.029,25.9227,149.904,0,31.5,45.6,0,306.428,63.6733,103.817
1840,06/09/23 00:41:10,1242.6,1243,25.6,24,24.1,33.1,34.6,24.3,24,-9.73747,-0.0208418,0.0019967,-104.222,34.49,1273,212.205,80.044,179.14,245.049,25.9227,149.904,0,31.5,45.6,0,306.448,63.6733,103.817
1845,06/09/23 00:41:15,1242.6,1243,25.6,24,24.1,33.2,34.6,24.3,24,-9.73747,-0.0208387,0.0019967,-104.222,34.49,1273,212.205,80.044,179.14,245.069,25.9227,149.904,0,31.5,45.6,0,306.468,63.6733,103.817
