Index,Filename,Directory,IMNO_1,ModificationTime,FileSize_Mo,CreationTime,CreationTime_ISO8601,dir_path,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,BZERO,BSCALE,ADD_COMM,IMG_SIZE,SOFT_VER,DATE,EXPTIME,EMGAIN,GAIN1,VSS,IMNO,IMBURST,SHUTTER,ROS,CDSOFFSET,TEMPDATE,TEMPTIME,TEMPA,TEMPB,OBSTYPE,median_physical,mean_physical,Col2ColDiff_pre_scan,Line2lineDiff_pre_scan,SaturatedPixels,median_pre_scan,mean_pre_scan,std_pre_scan,stdXY,stdXY_Top,stdXY_Bottom,stdXY_pre_scan,BottomImage,TopImage,BottomImage_median,TopImage_median,flat,percentile_04,percentile_998,hist_bias,hist_ron,hist_gain,hist_flux,e_per_hour,FRAC5SIG,Path
0,image000046.fits,EXPTIME_100.0,000046,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T00:38:37,100.0,8243,0.0,0,46,5,0,2,500,,""",",$.7,X!.7,OBJECT,7820.905787078271,7851.344694951665,0.003383276945896796,0.32000000000061846,0.0031686358754027927,7819.0,7822.8599722087965,101.12437462862336,442.850889419344,251.4081598880566,338.16097079192554,101.12437462862336,18.425712114632915,29.88438775510167,-6.0,3.0,5.0989993605181165e-06,7743.0,10884.0,7821.020000000046,17.527434779083144,1452.8070054807533,0.01785318746254706,0.6427147486516941,0.027540472253294007,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_100.0/image000046.fits
1,image000047.fits,EXPTIME_100.0,000047,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T00:40:17,100.0,8243,0.0,0,47,5,0,2,500,,""",",$.7,X!.7,OBJECT,7826.980280034644,7853.929236842106,0.23682938617821492,0.04874999999992724,0.0024704618689581096,7826.0,7829.448597148381,108.36363943214668,406.5420635871798,256.47155145802435,445.8806634817404,108.36363943214668,18.91440512375175,26.876377551020596,-7.0,2.0,0.0,7742.0,10792.002000000095,7828.060000000047,17.63564784261606,1504.9356327805792,0.01442588783614254,0.5193319621011314,0.024279590817726668,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_100.0/image000047.fits
2,image000048.fits,EXPTIME_100.0,000048,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T00:41:57,100.0,8243,0.0,0,48,5,0,2,500,,""",",$.7,X!.7,OBJECT,7825.264512338587,7850.000655746509,0.45819236346142134,0.2787500000004002,0.0017722878625134263,7824.0,7827.789232721121,106.4430498192556,374.94307612367277,257.97435105459266,317.2581590101046,106.4430498192556,15.364142422926307,24.07994897959179,-6.0,2.0,7.113270493497338e-06,7731.0,10623.002000000095,7826.060000000041,17.550339386854155,1409.1725311928813,0.013964181649327766,0.5027105393757996,0.02311190997212989,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_100.0/image000048.fits
3,image000056.fits,EXPTIME_150.0,000056,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_150.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T00:48:42,150.0,8243,0.0,0,56,5,0,2,500,,""",",$.7,X!.7,OBJECT,7826.172063064732,7863.87121858217,-0.14741420976315567,0.06499999999959982,0.0047798066595059075,7824.0,7828.079768003867,107.43742739278258,534.9684254916605,292.77074637170796,527.9962416934877,107.43742739278258,26.94915544941341,35.99576530612285,-6.0,3.0,6.9883346737378576e-06,7732.0,11215.002000000095,7828.340000000047,17.715427238419647,1520.566951618323,0.02206340614735617,0.529521747536548,0.03215323883516681,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_150.0/image000056.fits
4,image000057.fits,EXPTIME_150.0,000057,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_150.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T00:51:12,150.0,8243,0.0,0,57,5,0,2,500,,""",",$.7,X!.7,OBJECT,7817.790014374717,7854.261770139635,-0.17037216046446702,-0.15124999999898137,0.0037056928034371645,7816.0,7819.907274045432,101.39172376675151,493.07989230445804,275.3096523722657,602.7051339216874,101.39172376675151,30.072129830655285,34.30673469387784,-6.0,2.0,4.1130635059393525e-06,7739.0,11008.0,7820.300000000045,17.58803027256615,1408.2896472388597,0.02279545445030354,0.547090906807285,0.03302853704354478,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_150.0/image000057.fits
5,image000058.fits,EXPTIME_150.0,000058,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_150.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T00:53:42,150.0,8243,0.0,0,58,5,0,2,500,,""",",$.7,X!.7,OBJECT,7824.71299005028,7865.0590784103115,0.7257129047848139,0.16374999999970896,0.005209452201933405,7823.0,7826.632367085548,103.62211304643156,549.2238392944867,288.5410128393143,637.0258774347423,103.62211304643156,33.470347372991455,37.548775510203996,-6.0,3.0,3.3151351679144326e-06,7753.0,11242.0,7822.940000000048,17.691713927554172,1539.2518137955099,0.023919169576422077,0.5740600698341298,0.0351369218154137,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_150.0/image000058.fits
6,image000066.fits,EXPTIME_200.0,000066,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T01:02:58,200.0,8243,0.0,0,66,5,0,2,500,,""",",$.7,X!.7,OBJECT,7828.230269028019,7877.656312567132,0.006766553890884097,0.3774999999995998,0.007089155257333651,7826.0,7829.992493958434,108.54602626533489,629.6080384031052,338.69895599893783,626.960295018448,108.54602626533489,36.77832175423373,45.52392857142877,-6.0,3.0,5.04532872132935e-06,7723.0,11621.0,7829.780000000048,17.67076728261445,1617.8635188966007,0.030507555496733417,0.5491359989412016,0.042140924095196396,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_200.0/image000066.fits
7,image000067.fits,EXPTIME_200.0,000067,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T01:06:18,200.0,8243,0.0,0,67,5,0,2,500,,""",",$.7,X!.7,OBJECT,7818.103307092462,7864.166272287863,0.2653455775744078,-0.02250000000003638,0.005263157894736842,7816.0,7819.959252054133,104.33920967342196,561.9189577769782,334.27035475415596,513.3478068297825,104.33920967342196,34.64340425531918,47.32698979591805,-5.0,3.0,6.334066620758002e-06,7750.0,11319.0,7816.2200000000485,17.78352159189271,1456.3542869965363,0.030845328001239184,0.5552159040223053,0.04266762265385185,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_200.0/image000067.fits
8,image000068.fits,EXPTIME_200.0,000068,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T01:09:38,200.0,8243,0.0,0,68,5,0,2,500,,""",",$.7,X!.7,OBJECT,7830.319418763873,7875.800513426423,0.10753987433599832,-0.3625000000001819,0.0027389903329752955,7828.0,7831.87366481392,107.66037474627443,479.42856198521594,337.37247914688345,412.8647093090946,107.66037474627443,33.278528006947454,47.28857142857123,-6.0,3.0,8.701260853546859e-06,7714.0,11487.0,7829.860000000044,17.622524712296702,1561.3398720370606,0.02807668036519456,0.5053802465735021,0.039625955250425594,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_200.0/image000068.fits
9,image000036.fits,EXPTIME_50.0,000036,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T00:32:41,50.0,8243,0.0,0,36,5,0,2,500,,""",",$.7,X!.7,OBJECT,7824.9937547986065,7843.520600429645,-0.32745287578654825,-0.5712499999990541,0.000966702470461869,7824.0,7827.706522474626,104.81313654800178,297.2914178597952,206.57613633420263,399.7282554995099,104.81313654800178,11.13185193226218,19.632091836734617,-7.0,2.0,0.0,7748.0,10327.0,7823.74000000004,17.669931577965936,1359.1083218239676,0.01,0.72,0.017746817052609012,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_50.0/image000036.fits
10,image000037.fits,EXPTIME_50.0,000037,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T00:33:31,50.0,8243,0.0,0,37,5,0,2,500,,""",",$.7,X!.7,OBJECT,7827.281134845077,7843.99974650913,-0.690188496857445,-0.4525000000003274,0.0011815252416756176,7826.0,7830.208455775737,111.25820460905545,308.3955896512946,221.9819120322872,256.45976560552367,111.25820460905545,8.452689969604762,20.46198979591827,-7.0,2.0,1.0514380339015134e-05,7733.0,10221.0,7827.940000000042,17.50831345289392,1319.0896732633184,0.01,0.72,0.015217313648837029,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_50.0/image000037.fits
11,image000038.fits,EXPTIME_50.0,000038,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T00:34:21,50.0,8243,0.0,0,38,5,0,2,500,,""",",$.7,X!.7,OBJECT,7824.864981391677,7842.325261546724,0.8600773320449662,-0.5587500000001455,0.0019871117009192807,7824.0,7827.566703721604,105.34650300608514,356.1082425856946,183.28539193665569,459.72373797481487,105.34650300608514,12.910623100304292,16.57423469387777,-7.0,2.0,0.0,7715.0,10221.0,7824.34000000004,17.601349109176773,1269.5753784029155,0.01,0.72,0.014819439211171386,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90/EXPTIME_50.0/image000038.fits
12,image000046.fits,EXPTIME_100.0,000046,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T01:48:31,100.0,8243,0.0,0,46,5,0,2,500,,""",",$.7,X!.7,OBJECT,7811.678884945737,7840.0853576799145,-0.33397776703623094,0.07874999999967258,0.003114931855495089,7810.0,7814.211586515225,104.11125942088648,434.9676082866887,245.99762523017444,294.64010425204583,104.11125942088648,16.416806339557297,28.823112244897857,-6.0,3.0,5.285501091577258e-06,7748.0,10718.0,7813.100000000042,17.76460080577408,1404.017692633721,0.01714455253344072,0.6172038912038659,0.02639668112174056,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_100.0/image000046.fits
13,image000047.fits,EXPTIME_100.0,000047,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T01:50:11,100.0,8243,0.0,0,47,5,0,2,500,,""",",$.7,X!.7,OBJECT,7814.89340627295,7842.711962406015,-0.23392943451017345,0.08374999999978172,0.0020945220193340493,7813.0,7817.273037699371,100.04083932123267,392.21385273345476,259.5138791358916,242.87228396727298,100.04083932123267,17.18850629613553,29.864642857142826,-6.0,3.0,6.500610467166635e-06,7747.0,10730.0,7815.820000000043,17.579188336165508,1456.510084936837,0.016687076032292754,0.6007347371625391,0.026218815403286997,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_100.0/image000047.fits
14,image000048.fits,EXPTIME_100.0,000048,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T01:51:51,100.0,8243,0.0,0,48,5,0,2,500,,""",",$.7,X!.7,OBJECT,7821.586565957983,7850.680566595059,-0.3262445625896362,0.006250000000363798,0.0034371643394199786,7820.0,7824.05616118898,106.08734791428631,461.23117135445455,251.56650084259329,481.8380717271991,106.08734791428631,20.440414676509135,27.70086734693905,-7.0,3.0,4.700701771921492e-06,7747.0,10876.0,7821.860000000044,17.640285415202467,1478.3564664944467,0.014770710675456173,0.5317455843164223,0.02440603124021197,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_100.0/image000048.fits
15,image000056.fits,EXPTIME_150.0,000056,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_150.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T01:58:37,150.0,8243,0.0,0,56,5,0,2,500,,""",",$.7,X!.7,OBJECT,7821.210617090889,7860.365144468314,0.019091348476649728,-0.2975000000005821,0.003329754742080957,7819.0,7823.367077090382,108.15885744195083,474.21839306367394,278.83551427301717,276.22793909983903,108.15885744195083,23.29408814589624,37.84928571428554,-6.0,3.0,8.893510181295037e-06,7744.0,11238.002000000095,7822.100000000042,17.58297872207673,1513.5220202405849,0.024265539490312415,0.5823729477674979,0.03472541353759783,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_150.0/image000056.fits
16,image000057.fits,EXPTIME_150.0,000057,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_150.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T02:01:07,150.0,8243,0.0,0,57,5,0,2,500,,""",",$.7,X!.7,OBJECT,7821.46023703611,7858.650793233082,-0.42460125664547377,-0.10750000000007276,0.0063372717508055855,7820.0,7823.591175688738,106.66714311444846,574.7656000944634,499.4111101470064,529.0918772706228,106.66714311444846,25.907053842814094,36.03642857142859,-6.0,2.0,3.027042125764396e-06,7745.0,11139.0,7822.020000000046,17.685539466310583,1519.3019614279792,0.019777760586062718,0.4746662540655052,0.03023456509175658,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_150.0/image000057.fits
17,image000058.fits,EXPTIME_150.0,000058,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_150.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T02:03:37,150.0,8243,0.0,0,58,5,0,2,500,,""",",$.7,X!.7,OBJECT,7814.576442044879,7851.570049409237,0.11092315128189512,-0.23999999999978172,0.0038131062368991606,7813.0,7816.691249395843,106.40747572912409,498.8719038390706,259.14174401510184,492.0065379854816,106.40747572912409,27.286198436821905,33.542602040816746,-6.0,2.0,4.018110807698919e-06,7749.0,11054.0,7814.820000000043,17.677806631920536,1437.1923277228998,0.02354713663034242,0.5651312791282181,0.033846414059125675,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_150.0/image000058.fits
18,image000066.fits,EXPTIME_200.0,000066,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T02:12:53,200.0,8243,0.0,0,66,5,0,2,500,,""",",$.7,X!.7,OBJECT,7821.261176460395,7869.791967239527,0.273320444658566,-0.21875,0.0038668119585456274,7819.0,7823.060789028516,111.30872290193994,524.9827558111432,372.7650714596111,397.091348632648,111.30872290193994,33.13588145896665,54.082806122449256,-6.0,4.0,7.2567125288690186e-06,7737.0,11568.0,7820.100000000042,17.700105574689932,1549.2955824062822,0.031976462783905674,0.5755763301103021,0.04391554032354346,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_200.0/image000066.fits
19,image000067.fits,EXPTIME_200.0,000067,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T02:16:13,200.0,8243,0.0,0,67,5,0,2,500,,""",",$.7,X!.7,OBJECT,7820.1738717083,7862.527959183673,0.1698888351857022,0.17374999999992724,0.004027926960257788,7818.0,7822.028565732237,105.64445480445164,514.4031374857989,315.5122909776296,425.473259095869,105.64445480445164,30.71723838471553,43.61454081632655,-5.0,3.0,7.558276545964154e-06,7751.0,11319.0,7819.940000000042,17.628900021793605,1501.071875927344,0.026332343256240398,0.47398217861232717,0.03743531818745204,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_200.0/image000067.fits
20,image000068.fits,EXPTIME_200.0,000068,230627.2025,13.31,230627.2025,2023-06-27T20:25:38,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.2.1,2023-05-28T02:19:33,200.0,8243,0.0,0,68,5,0,2,500,,""",",$.7,X!.7,OBJECT,7820.02556465232,7870.291752416756,-0.16070565490554145,-0.09874999999919964,0.006981740064446832,7818.0,7821.7610258579025,106.64586691600897,626.5926849104769,335.85103116815236,614.8299947975378,106.64586691600897,38.920881458966505,48.98515306122408,-6.0,3.0,5.094004857545653e-06,7748.0,11526.002000000095,7821.340000000047,17.713720966586028,1549.4781651627043,0.03161998169509869,0.5691596705117764,0.0435029304061369,/Users/Vincent/DS9QuickLookPlugIn/subsets/230627_UA_darks/Directory_dark_05272023_g1000_minus90_r2/EXPTIME_200.0/image000068.fits
