Index,Filename,Directory,IMNO_1,ModificationTime,FileSize_Mo,CreationTime,CreationTime_ISO8601,dir_path,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,BZERO,BSCALE,ADD_COMM,IMG_SIZE,SOFT_VER,DATE,EXPTIME,EMGAIN,GAIN1,VSS,IMNO,IMBURST,SHUTTER,ROS,OFFSET,TEMPDATE,TEMPTIME,TEMPA,TEMPB,TEMPC,TEMPD,OBSTYPE,median_physical,mean_physical,Col2ColDiff_pre_scan,Line2lineDiff_pre_scan,SaturatedPixels,median_pre_scan,mean_pre_scan,std_pre_scan,stdXY,stdXY_Top,stdXY_Bottom,stdXY_pre_scan,BottomImage,TopImage,BottomImage_median,TopImage_median,flat,percentile_04,percentile_998,hist_bias,hist_ron,hist_gain,hist_flux,e_per_hour,FRAC5SIG,BIAS_ADU,RN_E-,GAINEM,SCIC,SMEARING,MCIC,FLUX,Path
47,image000038.fits,EXPTIME_0.0,000038,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:37:28,0.0,10800,0.0,0,38,20,0,2,800,06/30/23,20:37:11,32.937374,-157.353576,-162.947814,-96.082550,OBJECT,6153.731938838759,6172.162703007519,-0.5396326727886844,-0.05875000000014552,0.0002685284640171858,6152.0,6158.214905751571,129.86463783915744,271.5210440298129,265.04742316546475,205.31104638796896,129.86463783915744,16.2852040816324,25.626989795918234,3.0,-1.0,1.3564163318094421e-05,6050,8668,6152.685000000029,38.8698975764712,891.083673469297,0.01,inf,0.010691126077900322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0/image000038.fits
48,image000039.fits,EXPTIME_0.0,000039,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:37:37,0.0,10800,0.0,0,39,20,0,2,800,06/30/23,20:37:11,32.937374,-157.353576,-162.947814,-96.082550,OBJECT,6147.230683399632,6165.623388829216,-0.09666505558197969,-0.2937499999998181,0.0,6145.0,6151.596988883519,128.57987094712564,247.24606227421606,326.74776566876614,213.16121682536763,128.57987094712564,17.689867564046835,28.77862244897915,3.0,0.0,3.2716830835978504e-05,6045,8710,6138.955000000025,38.042242351201,904.5040941881948,0.01,inf,0.011257039928957496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0/image000039.fits
49,image000040.fits,EXPTIME_0.0,000040,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:37:46,0.0,10800,0.0,0,40,20,0,2,800,06/30/23,20:37:11,32.937374,-157.353576,-162.947814,-96.082550,OBJECT,6141.538983992965,6159.447102040816,0.5575157080711506,-0.4562500000001819,0.0,6140.0,6146.103038907685,126.77111262270395,243.1347895715048,271.74117046466773,210.67516492170992,126.77111262270395,16.10214937038654,20.745051020408027,3.0,-1.0,1.6916315994684136e-05,6038,8655,6142.625000000029,38.838243420387386,919.7087783243946,0.01,inf,0.010364270341565293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0/image000040.fits
50,image000041.fits,EXPTIME_0.0,000041,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:37:54,0.0,10800,0.0,0,41,20,0,2,800,06/30/23,20:37:11,32.937374,-157.353576,-162.947814,-96.082550,OBJECT,6136.444776990918,6154.4649457572505,0.20807153214082064,-0.23499999999967258,0.00021482277121374866,6135.0,6141.0944308844855,132.69528178149736,260.46208267680476,273.2634573844611,289.51251661775945,132.69528178149736,17.03592922275311,21.4096428571429,2.0,-1.0,1.4740458154195886e-05,6034,8627,6133.775000000027,38.14535240229691,865.8943540572843,0.01,inf,0.010588634218508657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0/image000041.fits
51,image000042.fits,EXPTIME_0.0,000042,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:38:03,0.0,10800,0.0,0,42,20,0,2,800,06/30/23,20:37:11,32.937374,-157.353576,-162.947814,-96.082550,OBJECT,6132.463698908259,6150.780614393126,0.2701788303520516,-0.3662500000000364,0.0006444683136412459,6131.0,6137.257456500725,133.24973226421395,294.47093344936405,268.9796205874687,194.20015668012005,133.24973226421395,14.242577073382563,22.54326530612252,2.0,-1.0,1.153227882033462e-05,6028,8606,6133.625000000029,38.76608347570659,850.0267516839433,0.01,inf,0.010641578135013778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0/image000042.fits
52,image000043.fits,EXPTIME_0.0,000043,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:38:12,0.0,10800,0.0,0,43,20,0,2,800,06/30/23,20:38:10,32.907444,-157.357620,-162.972640,-96.078323,OBJECT,6127.989991998,6145.847641245972,0.3448525857902496,0.5437499999998181,0.0002685284640171858,6126.0,6132.284499758337,124.27631756588504,260.9198656845228,228.67798979321506,197.88128786340954,124.27631756588504,15.593000434216265,20.033418367346712,3.0,0.0,1.468877936277714e-05,6026,8566,6121.925000000027,38.17145176192844,854.105599614077,0.01,inf,0.010709531629469167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0/image000043.fits
53,image000044.fits,EXPTIME_0.0,000044,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:38:21,0.0,10800,0.0,0,44,20,0,2,800,06/30/23,20:38:10,32.907444,-157.357620,-162.972640,-96.078323,OBJECT,6124.686160636213,6141.8758630504835,-0.2530207829877327,0.3062499999996362,0.0,6123.0,6128.8364052682455,125.80961231049422,232.15335800843695,236.6581020875336,198.77743081328882,125.80961231049422,15.523734259661069,19.987142857143226,2.0,-1.0,1.8554534369694634e-05,6021,8539,6124.655000000028,38.8187261971865,889.6909016142794,0.01,inf,0.010485894790795107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0/image000044.fits
54,image000045.fits,EXPTIME_0.0,000045,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:38:30,0.0,10800,0.0,0,45,20,0,2,800,06/30/23,20:38:10,32.907444,-157.357620,-162.972640,-96.078323,OBJECT,6121.384172414202,6138.72609452202,0.04301594973458123,-0.2249999999994543,0.0004296455424274973,6120.0,6125.774138472692,122.97931691130881,265.18326812672643,242.40623146903368,198.70782738454463,122.97931691130881,14.40831089882795,22.232040816326844,2.0,0.0,1.4220267395434353e-05,6019,8502,6119.775000000027,38.23101419975451,830.7651059715733,0.01,inf,0.010113744653739466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0/image000045.fits
55,image000046.fits,EXPTIME_0.0,000046,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:38:39,0.0,10800,0.0,0,46,20,0,2,800,06/30/23,20:38:10,32.907444,-157.357620,-162.972640,-96.078323,OBJECT,6118.695841116422,6136.784965628357,0.36636056065799494,-0.33249999999952706,0.0009129967776584318,6117.0,6123.109555340744,125.51815424661294,305.0794446334879,285.9564232303055,273.342137957458,125.51815424661294,16.10482414242324,26.810255102041083,2.0,1.0,1.0744200538064591e-05,6015,8508,6112.865000000027,38.91466753182624,832.9883080906847,0.01,inf,0.010841254008335188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0/image000046.fits
56,image000047.fits,EXPTIME_0.0,000047,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:38:48,0.0,10800,0.0,0,47,20,0,2,800,06/30/23,20:38:10,32.907444,-157.357620,-162.972640,-96.078323,OBJECT,6115.886633992823,6133.172237379162,-0.3910101498304357,-0.15500000000065484,0.00021482277121374866,6114.0,6120.091222812953,118.30185371483618,250.11827099541384,284.7476523712444,191.7276038441504,118.30185371483618,14.884696048632577,24.168061224489975,2.0,1.0,1.5984872048620477e-05,6014,8496,6114.745000000028,38.21919889412736,868.5460245908992,0.01,inf,0.010707526337017138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0/image000047.fits
57,image000048.fits,EXPTIME_0.0,000048,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:38:57,0.0,10800,0.0,0,48,20,0,2,800,06/30/23,20:38:10,32.907444,-157.357620,-162.972640,-96.078323,OBJECT,6114.136634651786,6130.712358754028,-0.13871435476175975,0.18875000000025466,0.0,6112.0,6118.738641855969,131.3228102182075,228.51993932374626,276.0523638419268,198.34576378956638,131.3228102182075,14.926155015197764,21.942244897959426,2.0,1.0,3.829850271611746e-05,6010,8445,6112.715000000027,38.86078278989916,857.2645207166559,0.01,inf,0.010166510287539638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0/image000048.fits
58,image000092.fits,EXPTIME_0.0,000092,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:45:36,0.0,10800,0.0,0,92,3,0,2,800,06/30/23,20:45:11,32.944339,-157.351959,-162.960067,-96.097961,OBJECT,6100.782254023154,6115.593489795919,0.011841469309729291,-0.21125000000029104,0.00037593984962406017,6099.0,6104.016306186563,108.51415777263763,237.44559681667712,191.26735926813998,162.33770100667667,108.51415777263763,14.258024316109186,15.418979591836433,4.0,-1.0,1.7736656656521643e-05,5997,8181,6096.775000000027,38.955248869068285,740.4934780879196,0.01,inf,0.009993194977764314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0/image000092.fits
59,image000093.fits,EXPTIME_0.0,000093,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:45:45,0.0,10800,0.0,0,93,3,0,2,800,06/30/23,20:45:11,32.944339,-157.351959,-162.960067,-96.097961,OBJECT,6096.2505889603535,6109.800954350161,-0.17085548574141285,0.06625000000076398,0.0,6095.0,6099.8717218463025,108.2957141889935,193.81281465264112,211.41679339676952,167.65244170273309,108.2957141889935,11.589520191055271,18.71566326530592,1.0,0.0,2.6621653267769935e-05,5994,8051,6096.685000000029,38.26866422592785,720.4431242274408,0.01,inf,0.009357546522801961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0/image000093.fits
60,image000094.fits,EXPTIME_0.0,000094,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:45:54,0.0,10800,0.0,0,94,3,0,2,800,06/30/23,20:45:11,32.944339,-157.351959,-162.960067,-96.097961,OBJECT,6094.501012502335,6108.315625134264,-0.2518124697926396,-0.0500000000001819,0.00016111707841031148,6093.0,6097.887664330595,107.20916728574517,214.96988401346294,517.6321091992362,159.14134131841715,107.20916728574517,10.960423360833374,27.174336734693497,1.0,1.0,2.163937712461749e-05,5991,8070,6093.715000000027,38.88110126151432,726.1790887457621,0.01,inf,0.009163513363596155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_0.0/image000094.fits
61,image000140.fits,EXPTIME_100.0,000140,230709.0954,13.31,230709.0954,2023-07-09T09:54:10,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T21:14:51,100.0,10800,0.0,0,140,3,0,2,800,06/30/23,21:14:10,33.055809,-157.323150,-162.922698,-96.110260,OBJECT,8096.065424007098,8194.9301084855,-0.12373127114460658,0.17750000000069122,0.01740064446831364,8082.0,8092.073848477526,155.65082038777805,1140.1180398652764,1582.03041321141,1381.456970088033,155.65082038777805,187.98348241424173,103.31918367346952,65.0,-42.0,1.0770314885712167e-05,7948,15188,8075.145000000033,53.45345028828559,1891.568890110795,0.02533105200973124,0.9119178723503246,0.035225053567864276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_100.0/image000140.fits
62,image000141.fits,EXPTIME_100.0,000141,230711.1546,13.31,230711.1546,2023-07-11T15:46:25,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T21:16:40,100.0,10800,0.0,0,141,3,0,2,800,06/30/23,21:16:11,33.055549,-157.318756,-162.920379,-96.121154,OBJECT,8109.465030409781,8211.063585929109,0.14233929434521997,1.0450000000000728,0.017883995703544577,8095.0,8105.003786853553,159.74993717198262,1162.4675521412248,555.0674027092526,1379.7165782445406,159.74993717198262,190.09806122448936,20.868367346938612,67.0,-49.0,1.0360157482287172e-05,7960,15407,8089.085000000034,54.253699409443186,1914.759025417051,0.026161755867212807,0.941823211219661,0.036121668508266265,8084.61,49.6363,1549.89,0.00099,0.5,0.05527,0.02680,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_100.0/image000141.fits
63,image000142.fits,EXPTIME_100.0,000142,230709.0954,13.31,230709.0954,2023-07-09T09:54:10,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_100.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T21:18:29,100.0,10800,0.0,0,142,3,0,2,800,06/30/23,21:18:11,33.064067,-157.296127,-162.912033,-96.124481,OBJECT,8116.982687368949,8217.763504833512,0.25253745770896785,-0.24250000000029104,0.018259935553168637,8102.0,8112.437618414693,155.22071336237747,1152.5330608039797,483.87076503706993,1432.9140732444348,155.22071336237747,198.03766174554949,14.094693877551435,69.0,-50.0,1.0539530171206833e-05,7964,15348,8100.905000000035,55.100107610876826,1911.8931825928569,0.024914033738217864,0.8969052145758432,0.03450568745836293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_100.0/image000142.fits
64,image000116.fits,EXPTIME_20.0,000116,230709.0954,13.31,230709.0954,2023-07-09T09:54:10,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_20.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:51:44,20.0,10800,0.0,0,116,3,0,2,800,06/30/23,20:51:10,33.014781,-157.353652,-162.938674,-96.104049,OBJECT,7042.423313972408,7073.071626745435,0.01667472208828258,1.5712499999999636,0.0017722878625134263,7031.0,7039.3863605606575,129.3351538758075,443.27518770937576,301.12428218253575,591.1884058707799,129.3351538758075,115.36891445940091,-41.58658163265318,81.0,-68.0,5.598166878132621e-05,6879,10329,7020.755000000036,69.88389638002828,1188.2013095208779,0.010341593891108296,1.8614869003994934,0.011628184409410589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_20.0/image000116.fits
65,image000117.fits,EXPTIME_20.0,000117,230709.0954,13.31,230709.0954,2023-07-09T09:54:10,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_20.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:52:13,20.0,10800,0.0,0,117,3,0,2,800,06/30/23,20:52:11,32.976852,-157.346374,-162.958862,-96.115570,OBJECT,7126.782940269273,7157.406528464017,0.25930401159985195,-0.9512500000000728,0.0012352309344790548,7115.0,7123.559725712905,131.21309269950228,428.49812750076825,541.7027800675701,460.38899070002583,131.21309269950228,114.2900759878421,0.5286734693881954,83.0,-66.0,5.990938043774499e-05,6961,10448,7106.665000000037,74.07089866913684,1231.9488371157386,0.01,1.8,0.011348181432889728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_20.0/image000117.fits
66,image000118.fits,EXPTIME_20.0,000118,230709.0954,13.31,230709.0954,2023-07-09T09:54:10,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_20.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:52:42,20.0,10800,0.0,0,118,3,0,2,800,06/30/23,20:52:11,32.976852,-157.346374,-162.958862,-96.115570,OBJECT,7193.623320031403,7223.718573039742,0.16940550990875636,0.9862499999999272,0.0010741138560687433,7182.0,7190.103987433543,129.1788564403411,412.8708108077133,312.9949769024582,468.59175508860875,129.1788564403411,115.54831524098972,-43.78418367346967,84.0,-74.0,6.45303952012102e-05,7024,10436,7167.755000000036,76.38976519301934,1190.9924327610545,0.010571870138852994,1.9029366249935389,0.011472567291194722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_20.0/image000118.fits
67,image000001.fits,EXPTIME_5.0,000001,230709.0954,13.31,230709.0954,2023-07-09T09:54:08,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:19:01,5.0,10800,0.0,0,1,1,0,2,800,06/30/23,18:18:10,32.696376,-157.771316,-163.380065,-96.324935,OBJECT,8048.402193251437,8085.560676154672,-0.28467858869043994,1.680000000000291,0.00037593984962406017,8040.0,8049.935275495409,177.69955661911004,439.6350106254035,442.7176074962966,375.5426000709903,177.69955661911004,76.02306339557072,6.246428571428623,47.0,-39.0,4.1390954926204796e-05,7916,12473,8033.41500000003,937.1075452062898,21997.25951122657,0.01,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_5.0/image000001.fits
68,image000104.fits,EXPTIME_5.0,000104,230709.0954,13.31,230709.0954,2023-07-09T09:54:09,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:47:50,5.0,10800,0.0,0,104,3,0,2,800,06/30/23,20:47:11,32.966274,-157.356292,-162.962799,-96.086090,OBJECT,6234.358996724702,6252.17317132116,-0.1582890285162648,0.2725000000000364,0.0004296455424274973,6231.0,6236.5148260029,107.05780358509213,264.60489471386916,242.98885678567456,296.4721548606172,107.05780358509213,35.83706252713819,9.40433673469397,20.0,-12.0,4.284750198156303e-05,6125,8583,6231.535000000029,39.91632499121106,825.8321486210939,0.01,7.2,0.011151718218150381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_5.0/image000104.fits
69,image000105.fits,EXPTIME_5.0,000105,230709.0954,13.31,230709.0954,2023-07-09T09:54:10,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:48:04,5.0,10800,0.0,0,105,3,0,2,800,06/30/23,20:47:11,32.966274,-157.356292,-162.962799,-96.086090,OBJECT,6255.025434775015,6272.553788936627,-0.1616723054612521,0.47624999999970896,0.00016111707841031148,6252.0,6257.4912783953605,115.41690256663325,244.46047483726946,262.12091610217595,278.35478344122856,115.41690256663325,36.05893834129438,8.119030612245297,20.0,-15.0,5.0200027231260867e-05,6147,8612,6247.715000000027,39.445344996579216,827.4556753052555,0.01,7.2,0.011204711192923524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_5.0/image000105.fits
70,image000106.fits,EXPTIME_5.0,000106,230709.0954,13.31,230709.0954,2023-07-09T09:54:10,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:48:18,5.0,10800,0.0,0,106,3,0,2,800,06/30/23,20:48:10,32.993106,-157.328659,-162.972305,-96.092422,OBJECT,6275.738651837816,6292.873485499463,0.27646205896598985,1.2400000000006912,0.00016111707841031148,6272.0,6277.693493233446,109.4156767457905,243.3345454495081,242.9809457840658,281.0880016198982,109.4156767457905,38.02864958749433,6.289591836734871,23.0,-16.0,5.066566149717593e-05,6164,8577,6271.56500000003,40.33077935670696,832.4597222845035,0.01,7.2,0.010813789291746369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_5.0/image000106.fits
71,image000128.fits,EXPTIME_50.0,000128,230709.0954,13.31,230709.0954,2023-07-09T09:54:10,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T20:59:38,50.0,10800,0.0,0,128,3,0,2,800,06/30/23,20:59:10,33.004463,-157.330337,-162.954650,-96.123291,OBJECT,7830.0847796623,7884.134111707841,-0.28177863702330797,-0.8012500000004366,0.00472610096670247,7820.0,7827.257692121798,132.71409839500248,722.1746599908132,1170.8516196729963,868.1988316910398,132.71409839500248,115.32293747286167,41.34775510204054,51.0,-41.0,1.91741229889552e-05,7690,12747,7816.175000000032,49.40331201600326,1487.1775653672187,0.016535322591827707,1.190543226611595,0.02223851120427136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_50.0/image000128.fits
72,image000129.fits,EXPTIME_50.0,000129,230709.0954,13.31,230709.0954,2023-07-09T09:54:10,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T21:00:37,50.0,10800,0.0,0,129,3,0,2,800,06/30/23,21:00:11,33.035682,-157.335388,-162.944595,-96.116958,OBJECT,7855.819862433626,7913.893255102041,0.08554857419039763,-1.4837500000003274,0.006498388829215897,7846.0,7853.725976317061,139.62038050702157,783.0717620417972,407.78300080497746,992.7152564030653,139.62038050702157,123.83105948762477,5.377653061224919,50.0,-41.0,1.4677070579728384e-05,7720,12906,7835.4750000000295,547.8909249145692,3710.9798185766285,0.01,0.72,0.0018187522040857692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_50.0/image000129.fits
73,image000130.fits,EXPTIME_50.0,000130,230709.0954,13.31,230709.0954,2023-07-09T09:54:10,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T21:01:36,50.0,10800,0.0,0,130,3,0,2,800,06/30/23,21:01:10,32.997753,-157.329223,-162.951171,-96.111022,OBJECT,7873.533265162077,7931.291283029001,0.17133881102017767,-1.6337499999999636,0.006552094522019334,7864.0,7871.505513533108,140.23891837751978,776.0620224011615,483.8653145051759,914.4523015555424,140.23891837751978,117.1377160225793,14.959336734694261,48.0,-40.0,1.4943407755401495e-05,7737,12959,7856.385000000031,3157.686569873773,1200.0,0.02082260753615419,1.4992277426031018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2_hdr/EMGAIN_10800/EXPTIME_50.0/image000130.fits
