Index,Filename,Directory,IMNO_1,ModificationTime,FileSize_Mo,CreationTime,CreationTime_ISO8601,dir_path,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,BZERO,BSCALE,ADD_COMM,IMG_SIZE,SOFT_VER,DATE,EXPTIME,EMGAIN,GAIN1,VSS,IMNO,IMBURST,SHUTTER,ROS,OFFSET,TEMPDATE,TEMPTIME,TEMPA,TEMPB,TEMPC,TEMPD,OBSTYPE,median_physical,mean_physical,Col2ColDiff_pre_scan,Line2lineDiff_pre_scan,SaturatedPixels,median_pre_scan,mean_pre_scan,std_pre_scan,stdXY,stdXY_Top,stdXY_Bottom,stdXY_pre_scan,BottomImage,TopImage,BottomImage_median,TopImage_median,flat,percentile_04,percentile_998,hist_bias,hist_ron,hist_gain,hist_flux,e_per_hour,FRAC5SIG,BIAS_ADU,RN_E-,GAINEM,SCIC,FLUX,SMEARING,MCIC,Path
28,image000110.fits,EXPTIME_20.0,000110,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_20.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:57:31,20.0,10500,0.0,0,110,3,0,1,800,06/30/23,18:57:10,32.694828,-157.203125,-162.775573,-96.120712,OBJECT,861.3630269550364,862.0248071965628,0.010391493475026436,-0.007500000000050022,0.0,861.0,860.7362348960851,4.127477826615517,85.3019697331164,7.8504555002782626,141.07155467616627,4.127477826615517,3.9631914893617477,-2.021224489795941,2.0,-3.0,0.0,854,958,860.0204999999994,47.15044034244473,566.9909706105949,0.013310806179714606,2.395945112348629,0.011759877844368822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_20.0/image000110.fits
29,image000111.fits,EXPTIME_20.0,000111,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_20.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:58:00,20.0,10500,0.0,0,111,3,0,1,800,06/30/23,18:57:10,32.694828,-157.203125,-162.775573,-96.120712,OBJECT,871.3598582663623,871.8969607948443,0.008458192363491435,0.046250000000100044,0.0,870.0,870.6772426292895,4.335031159272197,68.90121876548363,8.193591100890515,116.44001686053785,4.335031159272197,5.264756838905782,-1.6357653061224937,4.0,-2.0,0.0002106425928346812,863,965,869.9744999999994,53.07524856744614,549.3306909308545,0.012276338934824367,2.209741008268386,0.010409019017911986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_20.0/image000111.fits
30,image000112.fits,EXPTIME_20.0,000112,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_20.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:58:29,20.0,10500,0.0,0,112,3,0,1,800,06/30/23,18:58:11,32.747463,-157.198196,-162.775573,-96.115188,OBJECT,879.7719805469721,880.2677244897959,0.008941517641346763,-0.007500000000050022,0.0,879.0,879.057252295795,4.469379369382657,58.64539007808427,9.360200727595027,78.72293219557437,4.469379369382657,4.607848458532317,-2.4968877551020796,4.0,-3.0,0.0,871,973,878.0204999999994,57.29760438119168,577.9345702046318,0.011792697800009235,2.1226856040016626,0.009642866184412324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_20.0/image000112.fits
31,image000146.fits,EXPTIME_200.0,000146,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:40:12,200.0,10500,0.0,0,146,3,0,1,800,06/30/23,19:40:11,32.849903,-157.316253,-162.926635,-96.146972,OBJECT,951.7218564712944,958.119313641246,-0.0012083131947520087,0.027500000000031832,0.0,950.0,950.6023042532624,5.707936294293768,217.70114257271737,232.0779997036095,183.03765887498955,5.707936294293768,11.83435084672169,3.132142857142867,4.0,-3.0,2.1099811878834333e-05,943,1242,949.9744999999994,57.35531727542145,1005.9053788370923,0.05354522142808909,0.9638139857056036,0.04806561003071306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_200.0/image000146.fits
32,image000147.fits,EXPTIME_200.0,000147,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:43:41,200.0,10500,0.0,0,147,3,0,1,800,06/30/23,19:43:11,32.816875,-157.327865,-162.918243,-96.155395,OBJECT,954.3703801692153,961.0272228786251,-0.0026582890285453686,0.0,0.0,953.0,953.2699033349444,5.53652981023463,232.3028410358545,18.677663106367245,278.38903329663054,5.53652981023463,13.220049934867575,0.1743877551020887,3.0,-3.0,1.853066298199571e-05,945,1247,952.9744999999994,54.77559035225325,1007.3745645414897,0.054665032575583965,0.9839705863605114,0.04937128329626901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_200.0/image000147.fits
33,image000148.fits,EXPTIME_200.0,000148,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_200.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:47:10,200.0,10500,0.0,0,148,3,0,1,800,06/30/23,19:46:10,32.850158,-157.317260,-162.923965,-96.160751,OBJECT,955.4059727030021,961.1977422126746,-0.019816336394455902,-0.004999999999881766,0.0,954.0,954.3275060415659,5.513415846142582,178.5650765668877,17.67438285303719,184.06594030368163,5.513415846142582,10.948239253148017,0.31826530612249826,3.0,-3.0,3.13622311463051e-05,947,1241,953.9744999999994,51.71847574722755,993.3220187724249,0.053497766778629975,0.9629598020153395,0.05046142940516511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_200.0/image000148.fits
34,image000000.fits,EXPTIME_5.0,000000,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:15:33,5.0,10500,0.0,0,0,1,0,3,800,06/30/23,18:15:10,32.744625,-157.804443,-163.386428,-96.298553,OBJECT,962.0712189821563,961.0778936627282,0.009183180280388115,-0.06875000000002274,0.0,961.0,960.1820420492992,5.2146183883274615,7.458628768320794,6.353472294854094,5.747994171125889,5.2146183883274615,-7.229407294832868,4.915051020408214,-7.0,4.0,0.01797554291015247,943,1009,963.0024999999991,58.81245024779049,227.14765661803227,0.09008977133610063,64.86463536199246,0.019702254541191136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_5.0/image000000.fits
35,image000001.fits,EXPTIME_5.0,000001,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:16:13,5.0,10500,0.0,0,1,1,0,3,800,06/30/23,18:16:11,32.738174,-157.782867,-163.366378,-96.334930,OBJECT,962.6399344970177,969.0251342642321,0.012566457225716476,0.014999999999986358,0.0,961.0,961.105924359594,5.820229316807324,39.96251338041873,35.621126135271744,59.057372679226916,5.820229316807324,6.609303082935298,9.117653061224473,2.0,-1.0,0.0006261731056954755,954,1226,960.9744999999994,47.67404937294487,1108.2925033445033,0.11286416924813295,81.26220185865573,0.10527311610182474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_5.0/image000001.fits
36,image000098.fits,EXPTIME_5.0,000098,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:54:22,5.0,10500,0.0,0,98,3,0,1,800,06/30/23,18:54:10,32.715728,-157.178771,-162.769866,-96.106338,OBJECT,834.5520550050469,834.6228936627283,-0.011116481391923116,0.001249999999913598,0.0,834.0,834.1036587723538,3.6682255699244957,42.69648457551094,7.793842932815049,72.9952887792769,3.6682255699244957,1.224711246200627,0.240306122448942,1.0,0.0,0.0,828,902,834.0204999999994,39.21079821364257,444.2075477983173,0.01,7.2,0.008660950439376681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_5.0/image000098.fits
37,image000099.fits,EXPTIME_5.0,000099,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:54:36,5.0,10500,0.0,0,99,3,0,1,800,06/30/23,18:54:10,32.715728,-157.178771,-162.769866,-96.106338,OBJECT,836.4684101856801,836.5986535982814,-0.007249879168739426,-0.002499999999940883,0.0,836.0,836.0161358144031,3.7288758211073914,58.37502683800307,7.464867952656894,53.45299179049254,3.7288758211073914,1.0749174989144876,0.033979591836782674,1.0,-1.0,0.0,830,905,836.0204999999994,39.66941186241298,467.512065224103,0.01,7.2,0.008339517909511101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_5.0/image000099.fits
38,image000100.fits,EXPTIME_5.0,000100,230709.0953,13.31,230709.0953,2023-07-09T09:53:00,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_5.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:54:50,5.0,10500,0.0,0,100,3,0,1,800,06/30/23,18:54:10,32.715728,-157.178771,-162.769866,-96.106338,OBJECT,838.3885131142374,838.484178839957,0.014258095698323814,0.002499999999940883,0.0,838.0,837.9144828419527,3.6364212101743845,50.39614221679439,6.848580051316013,100.61663555449341,3.6364212101743845,1.5301411202779036,-0.21948979591832085,1.0,-1.0,0.0,832,905,838.0204999999994,39.60228970063418,427.5710477386217,0.01,7.2,0.007874739673897835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_5.0/image000100.fits
39,image000122.fits,EXPTIME_50.0,000122,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:03:54,50.0,10500,0.0,0,122,3,0,1,800,06/30/23,19:03:11,32.771976,-157.208831,-162.793151,-96.110931,OBJECT,916.9647939141597,918.304358216971,-0.011116481391923116,0.03374999999994088,0.0,916.0,916.1235246495892,4.624911165083801,89.54228854892223,227.44615665193524,130.35790643635454,4.624911165083801,5.857978723404244,0.6916836734693561,3.0,-3.0,0.0,908,1056,915.9744999999994,55.93135485429128,716.9549561775527,0.019592719468805087,1.4106758017539662,0.01658512016117427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_50.0/image000122.fits
40,image000123.fits,EXPTIME_50.0,000123,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:04:53,50.0,10500,0.0,0,123,3,0,1,800,06/30/23,19:04:11,32.744369,-157.224334,-162.813171,-96.119613,OBJECT,923.1505662371302,924.5219790547798,-0.011841469308819796,0.08999999999991815,0.0,922.0,922.3354180763654,4.503917609636675,93.50355032262779,11.90458880826539,106.93644020006478,4.503917609636675,5.316183239253178,-1.2214285714285325,3.0,-2.0,0.00011437834214249746,915,1064,921.9744999999994,51.15536771742782,706.6404283145158,0.019370385130088718,1.3946677293663876,0.017223253390753063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_50.0/image000123.fits
41,image000124.fits,EXPTIME_50.0,000124,230709.0953,13.31,230709.0953,2023-07-09T09:53:01,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_50.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T19:05:52,50.0,10500,0.0,0,124,3,0,1,800,06/30/23,19:05:10,32.782814,-157.230102,-162.790710,-96.119644,OBJECT,926.7951683030378,928.0615725026853,-0.0009666505559380312,0.027500000000031832,0.0,926.0,926.0232588206864,4.483356161240845,75.9304302987069,10.907767794013852,99.99796441918815,4.483356161240845,4.724787234042537,-1.3921938775509943,3.0,-3.0,0.0,919,1068,925.9744999999994,48.427368205197496,714.5467552180845,0.019706734211177634,1.4188848632047897,0.01800525780709737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10500.0/EXPTIME_50.0/image000124.fits
42,image000026.fits,EXPTIME_0.0,000026,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:43:22,0.0,10600,0.0,0,26,20,0,1,800,06/30/23,18:43:11,32.571491,-157.123657,-162.697387,-96.142303,OBJECT,847.7601937635093,848.096752953813,-0.0033832769454420486,0.016250000000013642,0.0,847.0,847.3495710488158,5.384410434043431,46.597090498737806,12.899431801164686,8.1131019613503,5.384410434043431,1.8871406860616844,0.014846938775463059,1.0,-1.0,0.0,841,949,847.0204999999994,40.95730001587391,657.619931053631,0.01,inf,0.010183809568224062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000026.fits
43,image000027.fits,EXPTIME_0.0,000027,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:43:31,0.0,10600,0.0,0,27,20,0,1,800,06/30/23,18:43:11,32.571491,-157.123657,-162.697387,-96.142303,OBJECT,845.3189086922036,845.4983517722878,-0.007733204446594755,-0.009999999999990905,0.0,845.0,844.9270601739971,5.4060160609532835,9.580566699992879,10.54862508522164,7.779252799236802,5.4060160609532835,0.9724402952670061,-0.232397959183686,1.0,-1.0,0.0,839,943,845.0204999999994,40.24408043648855,620.5993476458149,0.01,inf,0.00870883755139893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000027.fits
44,image000028.fits,EXPTIME_0.0,000028,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:43:40,0.0,10600,0.0,0,28,20,0,1,800,06/30/23,18:43:11,32.571491,-157.123657,-162.697387,-96.142303,OBJECT,843.4734991870043,843.8087900107412,-0.005316578057090737,0.009999999999990905,0.0,843.0,843.0883047365877,5.204435359967219,56.35545699153694,11.093085264649122,7.860449727582928,5.204435359967219,0.9910573165436745,0.10321428571432989,1.0,-1.0,0.0,837,942,843.0204999999994,39.69796896089476,613.5215348412125,0.01,inf,0.009683939556654643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000028.fits
45,image000029.fits,EXPTIME_0.0,000029,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:43:49,0.0,10600,0.0,0,29,20,0,1,800,06/30/23,18:43:11,32.571491,-157.123657,-162.697387,-96.142303,OBJECT,841.9942013349439,842.3170950590762,-0.00048332527785532875,-0.017500000000040927,0.0,841.0,841.6276401643306,5.440193834331661,54.29524326857317,11.801754302775233,75.80741581895543,5.440193834331661,1.6566348241424294,0.8112244897959044,1.0,0.0,0.0,836,941,841.0134999999996,39.5946611453962,589.0922212117111,0.01,inf,0.009203173342642656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000029.fits
46,image000030.fits,EXPTIME_0.0,000030,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:43:58,0.0,10600,0.0,0,30,20,0,1,800,06/30/23,18:43:11,32.571491,-157.123657,-162.697387,-96.142303,OBJECT,840.7381482402035,840.940163802363,-0.010149830836212459,-0.009999999999990905,0.0,840.0,840.3629760753987,4.9366618229320745,20.180833346510617,10.796458272131964,7.71884079613421,4.9366618229320745,1.0909878419453207,0.6850510204081957,1.0,0.0,0.0,835,938,840.0134999999996,39.397955232654596,607.1349556081361,0.01,inf,0.009686927045580522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000030.fits
47,image000031.fits,EXPTIME_0.0,000031,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:44:07,0.0,10600,0.0,0,31,20,0,1,800,06/30/23,18:43:11,32.571491,-157.123657,-162.697387,-96.142303,OBJECT,839.7140970593716,839.9005295381311,0.009183180280388115,-0.0062499999999090505,0.0,839.0,839.3540768487192,4.925817928796838,9.468970940685724,10.229370344057394,7.851359364812561,4.925817928796838,1.0092618323925535,0.7471938775510125,1.0,0.0,0.0,834,935,839.0204999999994,39.57277038574831,609.8612993717497,0.01,inf,0.009192526059259083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000031.fits
48,image000032.fits,EXPTIME_0.0,000032,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:44:16,0.0,10600,0.0,0,32,20,0,1,800,06/30/23,18:44:10,32.626964,-157.121078,-162.684997,-96.140823,OBJECT,838.8091800315722,838.983409774436,0.02223296278395992,-0.007500000000050022,0.0,838.0,838.4450942484292,4.951675986298229,9.370816345745082,11.464119663906486,7.5934276623869055,4.951675986298229,1.0539339991315728,0.8724999999999454,1.0,0.0,0.0,833,934,838.0134999999996,39.182888995851535,586.5616203200848,0.01,inf,0.009814620133162248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000032.fits
49,image000033.fits,EXPTIME_0.0,000033,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:44:25,0.0,10600,0.0,0,33,20,0,1,800,06/30/23,18:44:10,32.626964,-157.121078,-162.684997,-96.140823,OBJECT,838.0518298277628,838.2151181525242,-0.028757854035802666,-0.012499999999931788,0.0,837.0,837.6864499758337,4.891735275872788,9.292990741383797,12.03269145097007,7.867363471757152,4.891735275872788,1.2536322188450413,1.1521938775509852,1.0,0.0,0.011579478243449029,832,933,837.0134999999996,39.42678005290132,575.7216153680594,0.01,inf,0.009079244186898656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000033.fits
50,image000034.fits,EXPTIME_0.0,000034,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:44:34,0.0,10600,0.0,0,34,20,0,1,800,06/30/23,18:44:10,32.626964,-157.121078,-162.684997,-96.140823,OBJECT,837.3930781281565,837.5971831364125,-0.005074915418049386,0.017500000000040927,0.0,837.0,837.0261611889802,4.810670708252641,30.8929719605459,10.086713809682838,7.7202737498905565,4.810670708252641,0.5483803734259709,0.4843367346938976,0.0,0.0,0.0,831,931,837.0204999999994,39.170050262792465,596.0373395299241,0.01,inf,0.009592169570477599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000034.fits
51,image000035.fits,EXPTIME_0.0,000035,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:44:43,0.0,10600,0.0,0,35,20,0,1,800,06/30/23,18:44:10,32.626964,-157.121078,-162.684997,-96.140823,OBJECT,836.8357125565813,837.0203877551021,-0.006283228612801395,-0.014999999999986358,0.0,836.0,836.4959871918801,5.247377843348565,24.74925476034155,11.688775668765977,7.555051532150514,5.247377843348565,0.9585584020842361,1.0726530612245142,1.0,0.0,0.0,831,928,836.0134999999996,39.433850642457266,589.6379418429653,0.01,inf,0.009196523389042786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000035.fits
52,image000036.fits,EXPTIME_0.0,000036,230710.1220,13.31,230710.122,2023-07-10T12:20:53,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:44:52,0.0,10600,0.0,0,36,20,0,1,800,06/30/23,18:44:10,32.626964,-157.121078,-162.684997,-96.140823,OBJECT,836.3200973901762,836.5152712137486,0.011841469308819796,-0.0049999999999954525,0.0,836.0,835.959689463509,4.920331975329817,25.114876302462434,11.244158645346115,7.513806529337249,4.920331975329817,0.42331089882759443,0.6956632653061661,0.0,0.0,0.0,830,930,836.0204999999994,39.15325526263499,616.6746189877908,0.01,inf,0.009606762307914718,835.49,39.468,888.90,0.0037,0.5,0.005,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000036.fits
53,image000037.fits,EXPTIME_0.0,000037,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:45:01,0.0,10600,0.0,0,37,20,0,1,800,06/30/23,18:44:10,32.626964,-157.121078,-162.684997,-96.140823,OBJECT,835.902545342592,836.0536906552095,0.0026582890286590555,-0.017500000000040927,0.0,835.0,835.5612276462059,5.163645068394335,9.117545626908779,10.795282125917549,7.768728895962872,5.163645068394335,0.9910703430308558,1.218520408163272,1.0,0.0,0.0,830,928,835.0134999999996,39.37333045044299,603.0765058515269,0.01,inf,0.008949723260753127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000037.fits
54,image000038.fits,EXPTIME_0.0,000038,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:45:10,0.0,10600,0.0,0,38,20,0,1,800,06/30/23,18:44:10,32.626964,-157.121078,-162.684997,-96.140823,OBJECT,835.5070741103136,835.6631584317938,0.008941517641346763,0.021250000000009095,0.0,835.0,835.1550132914451,4.886636883753091,9.096920971563362,9.134527100932125,7.547148895885852,4.886636883753091,0.5901867129830407,0.6488265306122685,0.0,0.0,0.0,829,929,835.0204999999994,39.04673825402351,575.8546171143466,0.01,inf,0.009303032079604747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000038.fits
55,image000039.fits,EXPTIME_0.0,000039,230709.0952,13.31,230709.0952,2023-07-09T09:52:59,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0,True,16,2,3216,2069,True,32768,1,,"3216,2069",4.8.0,2023-06-30T18:45:18,0.0,10600,0.0,0,39,20,0,1,800,06/30/23,18:45:11,32.601936,-157.143493,-162.709808,-96.146682,OBJECT,835.1675522259454,835.2992422126746,0.010391493475140123,0.008750000000077307,0.0,835.0,834.8090961817303,4.79199539034648,9.059012713779696,10.735357932727416,7.706558799203039,4.79199539034648,0.23392314372551937,0.4105102040816746,0.0,0.0,0.0,829,925,835.0204999999994,39.372735521014285,596.965046984498,0.01,inf,0.00864477669214708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/DS9QuickLookPlugIn/subsets/S2/EMGAIN_10600.0/EXPTIME_0.0/image000039.fits
