Index,Filename,Directory,IMNO_1,ModificationTime,FileSize_Mo,CreationTime,CreationTime_ISO8601,dir_path,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,DATE,IMG,EXPTIME,EMGAIN,PREAMP,VSS,IMNO,IMBURST,SHUTTER,ROS,TEMPDATE,TEMPTIME,TEMP,N_CR,N_CR1,N_CR2,N_CR3,N_CR4,MASK,OVS_CORR,READNOIS,DS9,COMMAND,PRESCAN,BIAS_OS,median_physical,mean_physical,Col2ColDiff_pre_scan,Line2lineDiff_pre_scan,SaturatedPixels,median_pre_scan,mean_pre_scan,std_pre_scan,stdXY,stdXY_Top,stdXY_Bottom,stdXY_pre_scan,BottomImage,TopImage,BottomImage_median,TopImage_median,flat,hist_bias,hist_ron,hist_gain,hist_flux,e_per_hour,VEWWEC,WCSAXES,CRPIX1,CRPIX2,CDELT1,CDELT2,CUNIT1,CUNIT2,CTYPE1,CTYPE2,CRVAL1,CRVAL2,LONPOLE,LATPOLE,MJDREF,RADESYS,WCSAXESA,CRPIX1A,CRPIX2A,CDELT1A,CDELT2A,CTYPE1A,CTYPE2A,CRVAL1A,CRVAL2A,LATPOLEA,MJDREFA,CUNIT1A,CUNIT2A,WCSAXESB,CRPIX1B,CRPIX2B,CDELT1B,CDELT2B,CTYPE1B,CTYPE2B,CRVAL1B,CRVAL2B,LATPOLEB,MJDREFB,CUNIT1B,CUNIT2B,C_EGAIN,C_BIAS,C_SIGR0,C_FLOST,Path
38,image000083_CR.fits,CosmicRayFree,000083,230706.1808,53.24,230706.1808,2023-07-06T18:08:11,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:24:26,image000083.fits,50,9400,1.77,2,83,10,0,0,09/23/18,02:20:25,-113.935653,357,277,80,11,3,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3689.059527891457,3981.92059352097,-2.2054319805401974,2.060040983606541,0.0003052882022391872,3239.0,3302.872483460071,275.1252773769144,869.8562984970561,863.9271180776801,829.3462881264494,275.1252773769144,714.5989776028437,745.9866792249732,424.0,454.0,0.0005947267717884362,3206.815000000057,105.0,1887.7292063424618,0.7007894900801401,50.45684328577009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000083_CR.fits
39,image000084_CR.fits,CosmicRayFree,000084,230706.1808,53.24,230706.1808,2023-07-06T18:08:11,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:25:17,image000084.fits,50,9400,1.77,2,84,10,0,0,09/23/18,02:20:25,-113.935653,310,243,67,9,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3681.437534984616,3971.9115545195464,3.288484282276386,-0.04874999999992724,0.0003193179368868098,3244.0,3305.3918020884826,271.77485979832153,856.4531744468026,851.555530977032,816.6700701825055,271.77485979832153,694.6509193700181,710.3537154989385,407.0,426.0,0.0005957639086443374,3194.915000000051,105.0,1859.2037993104113,0.7037004206190124,50.6664302845689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000084_CR.fits
40,image000085_CR.fits,CosmicRayFree,000085,230706.1808,53.24,230706.1808,2023-07-06T18:08:11,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:28:27,image000085.fits,50,9200,1.77,2,85,5,0,0,09/23/18,02:25:24,-113.644699,324,297,27,1,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3646.37200247063,3818.6234208803016,-1.686374686646559,0.5170478875247682,0.0,3296.0,3327.3274689456935,163.9334443459775,547.763184425196,544.2612202260049,514.0473950064156,163.9334443459775,485.7881087720302,536.5901889673601,318.0,368.0,0.0011664936126280327,3261.1550000000525,105.0,1400.0,0.6939776165329691,49.96638839037378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000085_CR.fits
41,image000086_CR.fits,CosmicRayFree,000086,230706.1808,53.24,230706.1808,2023-07-06T18:08:11,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:29:19,image000086.fits,50,9200,1.77,2,86,5,0,0,09/23/18,02:25:24,-113.644699,300,274,26,5,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3540.2588608617602,3695.7207802600915,1.620228977649731,0.7925000000000182,0.0,3294.0,3317.81380737088,140.29448564055468,467.75459045969535,474.2749486226645,443.2467535033633,140.29448564055468,389.0107538287757,406.36551339285734,238.0,250.0,0.0011243434405248387,3253.1450000000495,105.0,1400.0,0.5205555816212333,37.4800018767288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000086_CR.fits
42,image000087_CR.fits,CosmicRayFree,000087,230706.1808,53.24,230706.1808,2023-07-06T18:08:28,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:30:10,image000087.fits,50,9200,1.77,2,87,5,0,0,09/23/18,02:25:24,-113.644699,311,283,28,7,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3529.1053605836255,3682.9201006785843,-2.1393980287075465,1.7399999999997817,0.0,3291.0,3314.690893178131,139.12981320654916,460.3325400361447,472.1976314722937,438.25766514866234,139.12981320654916,383.73009138653424,405.9545454545455,234.0,246.0,0.0011231392539384657,3257.095000000052,105.0,1400.0,0.49859431189994174,35.89879045679581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000087_CR.fits
43,image000088_CR.fits,CosmicRayFree,000088,230706.1808,53.24,230706.1808,2023-07-06T18:08:29,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:31:01,image000088.fits,50,9200,1.77,2,88,5,0,0,09/23/18,02:30:23,-113.830688,405,358,47,9,1,8.380815566654135,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3598.8125981052026,3764.271422369608,1.5469291930739928,0.9897395833331757,0.000433260920991405,3299.0,3325.9691996635133,149.8578057176159,531.5938227603746,497.30021068672374,497.11032816784495,149.8578057176159,460.9990291017298,451.67353715073295,295.0,289.0,0.001058062535544041,3274.985000000055,105.0,1400.0,0.613994630097954,44.20761336705268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000088_CR.fits
44,image000089_CR.fits,CosmicRayFree,000089,230706.1808,53.24,230706.1808,2023-07-06T18:08:29,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:31:53,image000089.fits,50,9200,1.77,2,89,5,0,0,09/23/18,02:30:23,-113.830688,365,317,48,4,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3763.153803491401,3947.569795353414,-2.0569729398048366,-2.0925000000002,0.0001532818408535959,3299.0,3331.480641494045,163.5093335915722,628.1830057145942,603.2780410017137,582.0527717770036,163.5093335915722,584.3072811986112,616.975905936777,401.0,440.0,0.0011758329175019112,3254.8550000000505,105.0,1400.0,0.8132555912082517,58.55440256699412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000089_CR.fits
45,image000090_CR.fits,CosmicRayFree,000090,230706.1808,53.24,230706.1808,2023-07-06T18:08:29,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:33:34,image000090.fits,50,9200,1.77,2,90,5,0,0,09/23/18,02:30:23,-113.830688,369,326,43,9,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3731.9615048585765,3913.1743475563367,-1.1926920892783528,-0.993162650602244,0.0,3304.0,3337.7886260553655,168.6031956308178,599.3998491265421,585.0047958461437,582.4824098177384,168.6031956308178,601.7678167487452,569.504721589059,422.0,385.0,0.0011884874947193358,3275.7550000000565,105.0,1400.0,0.7168252225912947,51.61141602657322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000090_CR.fits
46,image000091_CR.fits,CosmicRayFree,000091,230706.1808,53.24,230706.1808,2023-07-06T18:08:30,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:34:26,image000091.fits,50,9200,1.77,2,91,5,0,0,09/23/18,02:30:23,-113.830688,394,350,44,1,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3699.0713205266516,3876.656327254991,1.608043889192686,0.21794117647095845,0.0004558376853170123,3295.0,3325.268744057255,158.46238866901516,597.7342620386037,565.1188993535137,565.6768161880649,158.46238866901516,578.1588192305685,547.6654695916932,400.0,375.0,0.0011307460117614895,3258.805000000054,105.0,1400.0,0.6922110220877561,49.83919359031844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000091_CR.fits
47,image000092_CR.fits,CosmicRayFree,000092,230706.1808,53.24,230706.1808,2023-07-06T18:08:29,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:35:17,image000092.fits,50,9200,1.77,2,92,5,0,0,09/23/18,02:30:23,-113.830688,334,303,31,3,1,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3569.332920738282,3730.413251770812,-1.523558057729133,-0.25,0.0,3284.0,3318.9390483774005,183.54379732795485,497.6948580713164,500.32392631675356,474.41087614945565,183.54379732795485,437.54724037945607,427.601490625364,278.0,264.0,0.001150584587752825,3240.8550000000505,105.0,1400.0,0.5695149900530867,41.00507928382224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000092_CR.fits
48,image000093_CR.fits,CosmicRayFree,000093,230706.1808,53.24,230706.1808,2023-07-06T18:08:29,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:36:09,image000093.fits,50,9200,1.77,2,93,5,0,0,09/23/18,02:35:22,-113.619750,339,303,36,0,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3555.1086880154926,3712.322368164718,1.9353189706012017,1.0637499999998,0.0,3296.0,3321.0173738276612,144.5049577088062,484.3781261871404,472.37197881133903,457.5259095033041,144.5049577088062,407.1301774315607,398.268061674009,252.0,241.0,0.001103902504021589,3263.805000000054,105.0,1400.0,0.5335131489804519,38.41294672659254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000093_CR.fits
49,image000094_CR.fits,CosmicRayFree,000094,230706.1808,53.24,230706.1808,2023-07-06T18:08:27,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:37:00,image000094.fits,50,9200,1.77,2,94,5,0,0,09/23/18,02:35:22,-113.619750,280,247,33,0,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3555.6745532168097,3713.798001517125,-1.4083317847262151,-1.082499999999527,0.0,3289.0,3313.730357663537,141.41188431246763,481.0794787874139,476.92350408113987,460.5944310831994,141.41188431246763,413.83092592840785,405.5188221709009,258.0,251.0,0.0011493385485492394,3261.7450000000536,105.0,1400.0,0.5383241623474703,38.759339689017864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000094_CR.fits
50,image000095_CR.fits,CosmicRayFree,000095,230706.1808,53.24,230706.1808,2023-07-06T18:08:29,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:38:31,image000095.fits,50,9200,1.77,2,95,20,0,0,09/23/18,02:35:22,-113.619750,316,282,34,7,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3524.4229868333828,3677.418308739946,-2.169182528714373,-0.5537499999995816,0.0,3297.0,3323.2867453833023,149.21647334715746,458.80089355459955,440.9314050925565,425.04052387902357,149.21647334715746,365.2785627389644,360.55452751048597,220.0,213.0,0.0010783937125145974,3258.79500000005,105.0,1400.0,0.4765993690360933,34.315154570598715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000095_CR.fits
51,image000096_CR.fits,CosmicRayFree,000096,230706.1808,53.24,230706.1808,2023-07-06T18:08:28,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:39:22,image000096.fits,50,9200,1.77,2,96,20,0,0,09/23/18,02:35:22,-113.619750,313,283,30,8,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3532.3223791461874,3685.8977796511376,1.1145452941746044,2.056250000000091,0.0,3295.0,3318.9430495204015,140.21859855480147,459.0798470560478,466.0815082088475,430.5853196085904,140.21859855480147,366.03501611602405,395.5505950125066,219.0,239.0,0.0011245321840795868,3271.9250000000548,105.0,1400.0,0.5014186295984154,36.10214133108591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000096_CR.fits
52,image000097_CR.fits,CosmicRayFree,000097,230706.1808,53.24,230706.1808,2023-07-06T18:08:46,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:40:14,image000097.fits,50,9200,1.77,2,97,20,0,0,09/23/18,02:35:22,-113.619750,358,318,40,1,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3583.5959999019888,3746.1188330573677,-2.527982698858068,-1.3799117606231448,0.0002954135568235362,3294.0,3319.3582936626303,145.42294606936593,513.0096420547659,493.2812983205956,480.5000701431397,145.42294606936593,441.61857166949494,437.4032636218699,281.0,277.0,0.00109811237854255,3269.2250000000568,105.0,1400.0,0.5533532045272417,39.8414307259614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000097_CR.fits
53,image000098_CR.fits,CosmicRayFree,000098,230706.1808,53.24,230706.1808,2023-07-06T18:08:45,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:41:05,image000098.fits,50,9200,1.77,2,98,20,0,0,09/23/18,02:40:19,-113.446243,362,331,31,2,0,4.769749207883573,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3614.3779681906517,3781.6757046697517,1.0077953881277608,-1.6030181347146026,0.0,3301.0,3328.139453842166,151.0631338589017,522.8181057802909,530.5422719839827,490.99141861299717,151.0631338589017,452.20743272264326,481.5662398276686,289.0,314.0,0.0011450991676630487,3258.7350000000497,105.0,1400.0,0.6725572409236692,48.42412134650418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000098_CR.fits
54,image000099_CR.fits,CosmicRayFree,000099,230706.1808,53.24,230706.1808,2023-07-06T18:08:45,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:41:56,image000099.fits,50,9200,1.77,2,99,20,0,0,09/23/18,02:40:19,-113.446243,348,314,34,1,0,4.69044806043356,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3673.101163158326,3849.778846896519,-2.3544645788351772,0.27314655172403945,0.0,3300.0,3329.2274723576174,155.00135751385804,565.4536748775065,571.9007983001717,518.3359200171109,155.00135751385804,486.09077822893914,568.8683065595715,315.0,396.5,0.0011665806540040087,3277.995000000058,105.0,1400.0,0.7760187130578996,55.87334734016878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000099_CR.fits
55,image000100_CR.fits,CosmicRayFree,000100,230706.1808,53.24,230706.1808,2023-07-06T18:08:46,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:42:48,image000100.fits,50,9200,1.77,2,100,20,0,0,09/23/18,02:40:19,-113.446243,360,318,42,5,1,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3702.965649875716,3883.1687116244225,1.1865988462641326,-1.6258873664464772,0.0,3299.0,3328.7868413647916,156.80465430567813,588.7118071539243,614.8523225394508,555.7353199313302,156.80465430567813,521.6427531525765,626.8501212817569,343.0,443.0,0.0011627853568653983,3260.1550000000525,105.0,1400.0,0.8113424292711108,58.41665490751998,0.0,2,0.0,0.0,0.00019090277777778,0.00015223908611111,deg,deg,RA---TAN,DEC--TAN,1.0,1.0,180.0,1.0,0.0,ICRS,2,0.0,0.0,0.01608165,0.012824620614,LINEAR,LINEAR,1.0,1.0,90.0,0.0,mm,mm,2,0.0,0.0,0.021,1e-05,LINEAR,LINEAR,1.0,1.0,90.0,0.0,mm,mm,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000100_CR.fits
56,image000101_CR.fits,CosmicRayFree,000101,230706.1808,53.24,230706.1808,2023-07-06T18:08:44,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree,True,-64,2,3216,2069,True,2018-09-23T02:43:39,image000101.fits,50,9200,1.77,2,101,20,0,0,09/23/18,02:40:19,-113.446243,307,270,37,4,0,0.0,0.0,0.0,/Users/Vincent/Nextc,/Users/Vincent/Githu,0.0,0.0,3764.4157648098403,3949.7825072556525,-2.1523615454766514,0.1374999999998181,0.0,3308.0,3339.0983341246965,159.8717895812091,619.8983063076595,636.8978665344598,578.5709187910667,159.8717895812091,570.2801411674932,671.9472902746843,384.0,487.5,0.001186653550865452,3270.805000000054,105.0,1400.0,0.8260203700428036,59.473466643081856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/Users/Vincent/Nextcloud/LAM/FIREBALL/TestsFTS2018-Flight/Flight/dobc_data/180922/CosmicRayFree/image000101_CR.fits
